Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783095103324,1,12.00000018,Upper Delivery,Loading,pitch.0,109955,0.4944,-0.8038,1.6746,0.4323,0.7737,-2.0718,0.0,0.0
1783095103325,1,12.00000018,Upper Delivery,Loading,pitch.0,109956,0.4838,-0.7768,1.6691,0.4858,0.6472,-2.109,0.0,0.0
1783095103326,1,12.00000018,Upper Delivery,Loading,pitch.0,109957,0.4726,-0.8135,1.6165,0.8814,0.5026,-2.1558,0.0,0.0
1783095103327,1,11.0000004b,Drive,Loading,pitch.0,110112,-5.0897,0.8749,34.2915,22.4512,73.4167,2.0019,-0.2214,0.0677
1783095103327,1,12.00000018,Upper Delivery,Loading,pitch.0,109958,0.4397,-0.767,1.444,1.0871,0.3981,-2.1643,0.0,0.0
1783095103327,1,Pitching Mound.Drive,,Loading,pitch.0,110112,-5.0897,0.8749,34.2915,22.4512,73.4167,2.0019,-0.2214,0.0677
1783095103328,1,11.0000004b,Drive,Loading,pitch.0,110113,-5.271,0.9203,34.343,22.6034,72.9226,1.9799,-0.2196,0.0681
1783095103328,1,12.00000018,Upper Delivery,Loading,pitch.0,109959,0.3835,-0.719,1.1963,1.0703,0.355,-2.092,0.0,0.0
1783095103328,1,Pitching Mound.Drive,,Loading,pitch.0,110113,-5.271,0.9203,34.343,22.6034,72.9226,1.9799,-0.2196,0.0681
1783095103329,1,11.0000004b,Drive,Loading,pitch.0,110114,-5.4547,0.974,34.3846,23.2163,72.7498,2.0143,-0.2188,0.0698
1783095103329,1,12.00000018,Upper Delivery,Loading,pitch.0,109960,0.3519,-0.6927,1.2729,0.9023,0.2914,-2.063,0.0,0.0
1783095103329,1,Pitching Mound.Drive,,Loading,pitch.0,110114,-5.4547,0.974,34.3846,23.2163,72.7498,2.0143,-0.2188,0.0698
1783095103330,1,11.0000004b,Drive,Loading,pitch.0,110115,-5.6126,1.0136,34.5312,23.7868,72.6145,2.0674,-0.2174,0.0712
1783095103330,1,12.00000015,Lower Delivery,Loading,pitch.0,109917,0.0247,-0.0055,0.0116,-0.1468,-0.2127,-0.1513,0.0,0.0
1783095103330,1,12.00000018,Upper Delivery,Loading,pitch.0,109961,0.3188,-0.5873,1.1057,0.8464,0.1614,-2.0802,0.0,0.0
1783095103330,1,Pitching Mound.Delivery,,Loading,pitch.0,109754,0.3766,-0.6982,1.2845,0.3266,0.0788,-2.103,0.0,0.0
1783095103330,1,Pitching Mound.Drive,,Loading,pitch.0,110115,-5.6126,1.0136,34.5312,23.7868,72.6145,2.0674,-0.2174,0.0712
1783095103330,1,Pitching Mound.Parent,,Loading,pitch.0,109665,-5.0781,0.2758,35.6691,23.5429,72.8286,-0.0888,-0.2109,0.0553
