PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-05-22,10:08:16.10,"Jacobs, Andrew",1000433703,Right,,,,,,Sinker,Live,,88.34126,0.04478100314,-5.103778237,2422.777173,282.6861315,3:30,4.50205,2.53415,5.74267,-39.84358,-3.61774,15.99558,1.22361,-0.89684,80.64124,-7.402121709,-2.107999807,0.4331921748,-10.06539,-1.95555,-2.11909,50,4.48156,10.9103,-128.04159,-1.20879,-16.64859,27.34261,-35.40861,1b0549b2-090f-4024-a6c2-3c17e6079e56,ac20d3c6-d3b1-4162-88be-702a88a1f10d,87.0109,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,01681898-6831-4820-b0f5-e849edf5e666,4528431b-b180-4fb8-b741-3505a81b249b
2,2026-05-22,10:09:14.63,"Jacobs, Andrew",1000433703,Right,,,,,,Sinker,Live,,86.93959,0.1567269147,-3.214222469,2485.064415,249.7414689,2:15,4.60673,2.39911,5.45335,-33.0327,4.40833,12.05235,2.00093,0.39181,79.69754,-5.982422151,-0.9691980678,0.4403979424,-7.26738,2.29668,-2.12397,50,4.59808,6.68119,-126.30969,-0.78332,-11.76898,25.14502,-28.45475,36a1620c-2d1d-4371-98f2-68488b897d1b,ac20d3c6-d3b1-4162-88be-702a88a1f10d,85.58723,Pitching,23360159,,,,,,,,,,,,,,,,,,,260.7824031,56.52574116,1370.667823,0.5515622915,2:45,cbda8d22-88bb-4af8-a129-fad8b72d1fd7,4528431b-b180-4fb8-b741-3505a81b249b
3,2026-05-22,10:09:32.41,"Jacobs, Andrew",1000433703,Right,,,,,,Sinker,Live,,88.39353,-0.1705201264,-6.232128644,2484.720493,267.6975759,3:00,4.58999,2.37061,5.66441,-35.541,0.54822,14.35314,1.46831,-2.26662,81.32288,-6.766809174,-3.570592345,0.4323746001,-9.27876,0.33701,-1.85176,50,4.55306,13.49051,-127.94837,-1.57589,-15.48945,24.66453,-31.61146,32a0b882-ac4a-4d96-810e-d780bb79c882,ac20d3c6-d3b1-4162-88be-702a88a1f10d,87.17542,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,0eb58c2d-2e58-4a6c-95db-5a5c473d02f4,4528431b-b180-4fb8-b741-3505a81b249b
4,2026-05-22,10:09:50.05,"Jacobs, Andrew",1000433703,Right,,,,,,Sinker,Live,,87.7899,-0.3350684324,-3.080811747,2457.36455,262.8965125,2:45,4.49427,2.4589,5.72311,-34.47996,1.99258,16.21584,1.30844,0.93833,80.29881,-6.780993233,-0.03753736228,0.4346647522,-9.57264,1.16397,-2.21182,50,4.44516,6.33286,-127.57296,-1.88132,-15.74386,26.73896,-30.2597,4de9ec5b-0806-41e9-973d-7eb1ad3819a4,ac20d3c6-d3b1-4162-88be-702a88a1f10d,86.71612,Pitching,23360159,,,,,,,,,,,,,,,,,,,,49.74829902,1587.817842,0.646146638,,d8184243-c8d5-4b58-9ec1-f5c8d1d9b057,4528431b-b180-4fb8-b741-3505a81b249b
5,2026-05-22,10:10:28.09,"Jacobs, Andrew",1000433703,Right,,,,,,Sinker,Live,,88.93648,-0.1801747146,-6.423110459,2575.769867,254.9948787,2:30,4.49721,2.44383,5.78591,-32.05733,3.5247,13.32645,1.65711,-2.44552,81.56515,-6.152070343,-3.945845733,0.4293255311,-8.8584,1.93964,-1.92131,50,4.463,14.04762,-128.68878,-1.46495,-14.92468,25.53477,-28.90614,6c3d8218-7f4a-4248-90f7-aab86b9cf6a0,ac20d3c6-d3b1-4162-88be-702a88a1f10d,87.79454,Pitching,23360159,,,,,,,,,,,,,,,,,,,,51.16416978,1615.242235,0.627091052,,39093e9e-8185-4703-a08f-5be4bc986c17,4528431b-b180-4fb8-b741-3505a81b249b
6,2026-05-22,10:10:46.19,"Jacobs, Andrew",1000433703,Right,,,,,,Sinker,Live,,87.11309,-0.443615829,-4.145380223,2485.665468,272.9988002,3:00,4.27082,2.53623,5.73595,-37.72279,-0.70899,13.11857,0.71313,-0.23692,79.96193,-7.476693505,-1.690705154,0.4378780942,-8.17792,-0.25771,-2.19907,50,4.21077,8.73822,-126.46814,-2.21198,-13.25673,25.57332,-32.59181,774668d5-d7f7-449d-9602-b89098432294,ac20d3c6-d3b1-4162-88be-702a88a1f10d,86.07975,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,65a102f6-6324-4d0f-96df-6a4f59648a63,4528431b-b180-4fb8-b741-3505a81b249b
7,2026-05-22,10:11:11.06,"Jacobs, Andrew",1000433703,Right,,,,,,ChangeUp,Live,,79.67918,2.109163673,-1.691212474,888.0387216,263.6588511,2:45,4.39291,2.43282,5.43433,-44.31497,0.79645,7.57783,2.67662,1.48032,72.16392,-6.184236216,-0.2690775151,0.4834089164,-4.55639,-0.23066,-2.28843,50,4.54949,3.18047,-115.69503,2.88541,-6.10758,23.80885,-32.48323,aa785553-3249-4445-869d-d440a846257d,ac20d3c6-d3b1-4162-88be-702a88a1f10d,77.97216,Pitching,23360159,,,,,,,,,,,,,,,,,,,,43.77773526,641.1898305,0.7220291356,,751c2f54-ddf2-4ea5-a233-114c378334a4,4528431b-b180-4fb8-b741-3505a81b249b
8,2026-05-22,10:11:31.32,"Jacobs, Andrew",1000433703,Right,,,,,,ChangeUp,Live,,79.57556,1.27886738,-3.326415057,776.374605,313.8812377,4:30,4.47031,2.48066,5.35943,-47.74366,-2.93098,3.00914,1.69301,-0.39106,73.3482,-7.549369197,-2.76810326,0.4818056455,-2.47575,-1.88989,-2.18407,50,4.55161,6.62142,-115.56888,1.06602,-3.36255,20.68197,-34.74088,dec0b71c-fea2-4b5b-af62-9fba920feb6d,ac20d3c6-d3b1-4162-88be-702a88a1f10d,78.23163,Pitching,23360159,,,,,,,,,,,,,,,,,,,,21.40547914,722.8209981,0.9310209188,,f43caf21-24f5-4b43-9491-27992f3785c7,4528431b-b180-4fb8-b741-3505a81b249b
9,2026-05-22,10:11:49.80,"Jacobs, Andrew",1000433703,Right,,,,,,ChangeUp,Live,,80.11366,1.462008746,-4.556270803,1138.243862,275.536665,3:15,4.44542,2.5283,5.60812,-45.35571,-0.99263,9.68344,2.03489,-0.92608,72.9043,-7.01279667,-2.74412234,0.4793825833,-6.53764,-0.96747,-2.14475,50,4.54171,8.95909,-116.12048,1.59346,-8.86571,23.12532,-33.48603,bc8ae1ec-823e-44ba-a8e4-f702abd3c7f3,ac20d3c6-d3b1-4162-88be-702a88a1f10d,78.62705,Pitching,23360159,,,,,,,,,,,,,,,,,,,,46.17884508,788.130997,0.6924096172,,e13ff673-b831-49a2-8979-e5c81963515a,4528431b-b180-4fb8-b741-3505a81b249b
10,2026-05-22,10:12:05.70,"Jacobs, Andrew",1000433703,Right,,,,,,Sinker,Live,,87.428,-0.3688888323,-4.572362311,2407.785135,253.6998616,2:30,4.50372,2.49797,,-33.69094,4.73089,16.31078,1.34544,-0.48505,79.36694,-6.577108587,-1.561449226,0.4461290104,-9.83105,2.56708,-2.05483,50,4.43836,9.50997,-126.58638,-2.0848,-15.84923,27.39381,-28.03551,4525e719-6c7e-4df2-a71d-9e83d761ac7e,ac20d3c6-d3b1-4162-88be-702a88a1f10d,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,50.72104032,1524.360722,0.6330966581,,e189367d-a458-4e50-8bb4-32650373847c,4528431b-b180-4fb8-b741-3505a81b249b
