Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783099631123,1,12.00000015,Lower Delivery,Loading,pitch.0,487060,-0.2043,1.1926,0.7119,-1.5054,-0.2821,0.8979,0.0,0.0
1783099631123,1,12.00000018,Upper Delivery,Loading,pitch.0,487845,-0.7677,-0.3993,0.9492,0.3413,1.0041,3.1606,0.0,0.0
1783099631123,1,Pitching Mound.Parent,,Loading,pitch.0,486250,-2.2388,4.9462,51.6363,35.5205,9.3795,4.2495,-0.0224,0.0945
1783099631124,1,11.0000004b,Drive,Loading,pitch.0,487325,-1.232,4.1145,49.9682,36.7453,8.5296,0.3258,-0.0229,0.0987
1783099631124,1,11.0000004b,Drive,Loading,pitch.0,487326,-1.2066,4.1191,50.0608,36.8182,8.2907,0.3131,-0.0222,0.0987
1783099631124,1,12.00000015,Lower Delivery,Loading,pitch.0,487061,-0.1645,1.2135,0.6842,-1.7875,-0.2555,0.9398,0.0,0.0
1783099631124,1,12.00000018,Upper Delivery,Loading,pitch.0,487846,-0.7747,-0.4194,0.9863,0.2936,1.1441,3.1498,0.0,0.0
1783099631124,1,Pitching Mound.Delivery,,Loading,pitch.0,486738,-0.9392,0.7941,1.6705,-1.5966,0.8885,3.8821,0.0,0.0
1783099631124,1,Pitching Mound.Drive,,Loading,pitch.0,487325,-1.232,4.1145,49.9682,36.7453,8.5296,0.3258,-0.0229,0.0987
1783099631124,1,Pitching Mound.Drive,,Loading,pitch.0,487326,-1.2066,4.1191,50.0608,36.8182,8.2907,0.3131,-0.0222,0.0987
1783099631124,1,Pitching Mound.Parent,,Loading,pitch.0,486251,-2.2111,4.8878,51.6664,35.4401,9.3916,4.1796,-0.0221,0.0936
1783099631125,1,12.00000015,Lower Delivery,Loading,pitch.0,487062,-0.1722,1.1574,0.6607,-1.4618,-0.2848,0.8814,0.0,0.0
1783099631125,1,12.00000018,Upper Delivery,Loading,pitch.0,487847,-0.8258,-0.4527,1.0416,0.2863,1.174,3.1779,0.0,0.0
1783099631125,1,Pitching Mound.Delivery,,Loading,pitch.0,486739,-0.998,0.7047,1.7023,-1.3051,0.8892,3.8371,0.0,0.0
1783099631125,1,Pitching Mound.Parent,,Loading,pitch.0,486252,-2.1969,4.8798,51.7866,35.1955,9.2092,4.2059,-0.0215,0.093
1783099631126,1,11.0000004b,Drive,Loading,pitch.0,487327,-1.2197,4.1293,49.9718,36.7619,8.3942,0.272,-0.0225,0.0987
1783099631126,1,11.0000004b,Drive,Loading,pitch.0,487328,-1.2192,4.0974,49.8156,36.5829,8.597,0.2912,-0.0232,0.0985
1783099631126,1,12.00000015,Lower Delivery,Loading,pitch.0,487063,-0.174,1.18,0.6756,-1.3899,-0.3043,0.8531,0.0,0.0
1783099631126,1,12.00000018,Upper Delivery,Loading,pitch.0,487848,-0.7367,-0.4261,0.9051,0.248,1.138,3.1617,0.0,0.0
1783099631126,1,Pitching Mound.Delivery,,Loading,pitch.0,486740,-0.9107,0.754,1.5806,-1.2199,0.8337,3.8235,0.0,0.0
1783099631126,1,Pitching Mound.Drive,,Loading,pitch.0,487327,-1.2197,4.1293,49.9718,36.7619,8.3942,0.272,-0.0225,0.0987
1783099631126,1,Pitching Mound.Drive,,Loading,pitch.0,487328,-1.2192,4.0974,49.8156,36.5829,8.597,0.2912,-0.0232,0.0985
1783099631126,1,Pitching Mound.Parent,,Loading,pitch.0,486253,-2.1287,4.8607,51.5376,35.465,9.2475,4.1232,-0.0219,0.0941
1783099631127,1,11.0000004b,Drive,Loading,pitch.0,487329,-1.2342,4.0859,49.8288,36.5671,8.5571,0.2554,-0.023,0.0985
1783099631127,1,12.00000015,Lower Delivery,Loading,pitch.0,487064,-0.1782,1.2026,0.6888,-1.5763,-0.2955,0.84,0.0,0.0
1783099631127,1,12.00000018,Upper Delivery,Loading,pitch.0,487849,-0.7462,-0.4154,0.9176,0.2386,1.0812,3.1933,0.0,0.0
1783099631127,1,Pitching Mound.Delivery,,Loading,pitch.0,486741,-0.9244,0.7872,1.6064,-1.4155,0.7857,3.8402,0.0,0.0
1783099631127,1,Pitching Mound.Drive,,Loading,pitch.0,487329,-1.2342,4.0859,49.8288,36.5671,8.5571,0.2554,-0.023,0.0985
1783099631127,1,Pitching Mound.Parent,,Loading,pitch.0,486254,-2.1393,4.862,51.4087,35.3493,9.3738,4.1431,-0.0224,0.0939
1783099631128,1,11.0000004b,Drive,Loading,pitch.0,487330,-1.223,4.0897,49.8021,36.5764,8.587,0.2696,-0.0231,0.0985
1783099631128,1,12.00000015,Lower Delivery,Loading,pitch.0,487065,-0.1613,1.2453,0.6944,-1.4272,-0.2943,0.8388,0.0,0.0
1783099631128,1,12.00000018,Upper Delivery,Loading,pitch.0,487850,-0.7844,-0.4387,0.9846,0.1817,1.0176,3.2179,0.0,0.0
1783099631128,1,Pitching Mound.Delivery,,Loading,pitch.0,486742,-0.9457,0.8066,1.679,-1.3441,0.7233,3.8448,0.0,0.0
