Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783355606668,1,11.0000004b,Drive,Loading,pitch.0,104294,-1.3525,7.0666,54.3735,50.0887,-88.308,11.1348,0.1595,0.0905
1783355606668,1,12.00000015,Lower Delivery,Loading,pitch.0,104207,0.3144,0.5563,0.1248,-0.6795,-0.4297,-0.0004,0.0,0.0
1783355606668,1,12.00000018,Upper Delivery,Loading,pitch.0,104406,0.1443,1.3102,1.8078,0.2124,-0.4195,4.4156,0.0,0.0
1783355606668,1,Pitching Mound.Drive,,Loading,pitch.0,104294,-1.3525,7.0666,54.3735,50.0887,-88.308,11.1348,0.1595,0.0905
1783355606668,1,Pitching Mound.Parent,,Loading,pitch.0,66920,-0.8169,8.9457,56.4614,49.2059,-89.3058,15.4651,0.1539,0.0774
1783355606669,1,11.0000004b,Drive,Loading,pitch.0,104295,-1.3429,7.0616,54.3912,50.0643,-88.2613,11.1509,0.1594,0.0904
1783355606669,1,12.00000015,Lower Delivery,Loading,pitch.0,104208,0.3548,0.5805,0.1431,-0.739,-0.5503,-0.0011,0.0,0.0
1783355606669,1,12.00000018,Upper Delivery,Loading,pitch.0,104407,0.1296,1.2643,1.7746,0.49,-0.1472,4.3887,0.0,0.0
1783355606669,1,Pitching Mound.Delivery,,Loading,pitch.0,66967,0.444,1.8206,1.8994,-0.7504,-0.5769,4.3254,0.0,0.0
1783355606669,1,Pitching Mound.Drive,,Loading,pitch.0,104295,-1.3429,7.0616,54.3912,50.0643,-88.2613,11.1509,0.1594,0.0904
1783355606669,1,Pitching Mound.Parent,,Loading,pitch.0,66921,-0.9084,8.8872,56.2729,49.3383,-88.8849,15.4602,0.1541,0.0775
1783355606670,1,11.0000004b,Drive,Loading,pitch.0,104296,-1.3484,7.0588,54.3376,50.0074,-88.1208,11.131,0.1593,0.0904
1783355606670,1,12.00000015,Lower Delivery,Loading,pitch.0,104209,0.3389,0.5874,0.1373,-0.7455,-0.5597,-0.0015,0.0,0.0
1783355606670,1,12.00000018,Upper Delivery,Loading,pitch.0,104408,0.1292,1.291,1.7804,0.2924,-0.437,4.4106,0.0,0.0
1783355606670,1,12.00000018,Upper Delivery,Loading,pitch.0,104409,0.1321,1.2789,1.8119,0.4322,-0.2696,4.4121,0.0,0.0
1783355606670,1,Pitching Mound.Delivery,,Loading,pitch.0,66968,0.484,1.8715,1.9235,-1.0034,-0.9873,4.3328,0.0,0.0
1783355606670,1,Pitching Mound.Delivery,,Loading,pitch.0,66969,0.471,1.8664,1.9492,-0.8827,-0.8293,4.3404,0.0,0.0
1783355606670,1,Pitching Mound.Drive,,Loading,pitch.0,104296,-1.3484,7.0588,54.3376,50.0074,-88.1208,11.131,0.1593,0.0904
1783355606670,1,Pitching Mound.Parent,,Loading,pitch.0,66922,-0.8589,8.9331,56.3147,49.0609,-89.2486,15.4836,0.1539,0.0774
1783355606670,1,Pitching Mound.Parent,,Loading,pitch.0,66923,-0.8774,8.9252,56.2869,49.1247,-88.9501,15.4714,0.1538,0.0771
1783355606671,1,11.0000004b,Drive,Loading,pitch.0,104297,-1.3302,7.056,54.104,49.9125,-87.8531,11.148,0.1595,0.0906
1783355606671,1,12.00000015,Lower Delivery,Loading,pitch.0,104210,0.2715,0.5624,0.1135,-0.7547,-0.5402,-0.0008,0.0,0.0
1783355606671,1,Pitching Mound.Drive,,Loading,pitch.0,104297,-1.3302,7.056,54.104,49.9125,-87.8531,11.148,0.1595,0.0906
1783355606672,1,11.0000004b,Drive,Loading,pitch.0,104298,-1.3218,7.0541,54.0635,49.8973,-87.7631,11.1693,0.1594,0.0906
1783355606672,1,12.00000015,Lower Delivery,Loading,pitch.0,104211,0.2219,0.5366,0.2055,-0.7053,-0.2185,0.0028,0.0,0.0
1783355606672,1,12.00000018,Upper Delivery,Loading,pitch.0,104410,0.1265,1.2719,1.7627,0.4252,-0.2675,4.3555,0.0,0.0
1783355606672,1,12.00000018,Upper Delivery,Loading,pitch.0,104411,0.1301,1.27,1.7862,0.5997,-0.2083,4.3632,0.0,0.0
1783355606672,1,Pitching Mound.Delivery,,Loading,pitch.0,66970,0.398,1.8343,1.8762,-0.8902,-0.8077,4.3054,0.0,0.0
1783355606672,1,Pitching Mound.Delivery,,Loading,pitch.0,66971,0.3519,1.8066,1.9917,-0.6431,-0.4268,4.3349,0.0,0.0
1783355606672,1,Pitching Mound.Drive,,Loading,pitch.0,104298,-1.3218,7.0541,54.0635,49.8973,-87.7631,11.1693,0.1594,0.0906
1783355606672,1,Pitching Mound.Parent,,Loading,pitch.0,66924,-0.9322,8.8904,55.9802,49.0223,-88.6608,15.4533,0.1541,0.0776
1783355606672,1,Pitching Mound.Parent,,Loading,pitch.0,66925,-0.9699,8.8607,56.0552,49.2542,-88.1899,15.5042,0.1538,0.0778
1783355606673,1,11.0000004b,Drive,Loading,pitch.0,104299,-1.3237,7.0486,54.0987,50.0142,-87.8727,11.1797,0.1595,0.0908
1783355606673,1,12.00000015,Lower Delivery,Loading,pitch.0,104212,0.2062,0.5385,0.2131,-0.678,-0.1347,0.0007,0.0,0.0
1783355606673,1,12.00000018,Upper Delivery,Loading,pitch.0,104412,0.1349,1.248,1.788,0.5142,-0.2998,4.3824,0.0,0.0
1783355606673,1,Pitching Mound.Delivery,,Loading,pitch.0,66972,0.3411,1.7866,2.0011,-0.6993,-0.4345,4.3589,0.0,0.0
1783355606673,1,Pitching Mound.Drive,,Loading,pitch.0,104299,-1.3237,7.0486,54.0987,50.0142,-87.8727,11.1797,0.1595,0.0908
1783355606673,1,Pitching Mound.Parent,,Loading,pitch.0,66926,-0.9826,8.8352,56.0998,49.3149,-88.3072,15.5386,0.1538,0.078
1783355606674,1,11.0000004b,Drive,Loading,pitch.0,104300,-1.3162,7.0494,53.9638,49.9415,-87.8017,11.2011,0.1598,0.0909
1783355606674,1,12.00000015,Lower Delivery,Loading,pitch.0,104213,0.204,0.5451,0.223,-0.7214,-0.1718,0.0034,0.0,0.0
1783355606674,1,Pitching Mound.Drive,,Loading,pitch.0,104300,-1.3162,7.0494,53.9638,49.9415,-87.8017,11.2011,0.1598,0.0909
1783355606675,1,11.0000004b,Drive,Loading,pitch.0,104301,-1.3123,7.0457,54.06,49.8947,-87.9103,11.1812,0.1597,0.0906
1783355606675,1,12.00000015,Lower Delivery,Loading,pitch.0,104214,0.186,0.5287,0.3133,-0.7392,-0.3475,0.0011,0.0,0.0
1783355606675,1,12.00000018,Upper Delivery,Loading,pitch.0,104413,0.1352,1.2358,1.7756,0.5423,-0.4504,4.3661,0.0,0.0
1783355606675,1,12.00000018,Upper Delivery,Loading,pitch.0,104414,0.1415,1.2673,1.8077,0.3763,-0.2552,4.3948,0.0,0.0
1783355606675,1,Pitching Mound.Delivery,,Loading,pitch.0,66973,0.3392,1.7809,1.9986,-0.707,-0.6222,4.346,0.0,0.0
1783355606675,1,Pitching Mound.Delivery,,Loading,pitch.0,66974,0.3276,1.796,2.121,-0.871,-0.6027,4.3807,0.0,0.0
1783355606675,1,Pitching Mound.Drive,,Loading,pitch.0,104301,-1.3123,7.0457,54.06,49.8947,-87.9103,11.1812,0.1597,0.0906
