Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783368448244,1,11.0000004b,Drive,Loading,pitch.0,1122648,0.3593,5.691,31.5682,10.7386,61.6061,-8.076,-0.2368,0.0413
1783368448244,1,12.00000018,Upper Delivery,Loading,pitch.0,1124255,0.1663,0.7475,0.447,0.1703,0.3582,-2.0186,0.0,0.0
1783368448244,1,Pitching Mound.Drive,,Loading,pitch.0,1122648,0.3593,5.691,31.5682,10.7386,61.6061,-8.076,-0.2368,0.0413
1783368448244,1,Pitching Mound.Parent,,Loading,pitch.0,1083697,0.5261,6.4515,32.196,10.7792,62.0326,-10.0119,-0.2328,0.0363
1783368448245,1,11.0000004b,Drive,Loading,pitch.0,1122649,0.3699,5.685,31.7285,10.7242,61.8509,-8.0751,-0.2365,0.041
1783368448245,1,12.00000015,Lower Delivery,Loading,pitch.0,1122217,0.0007,0.0095,0.0445,-0.0266,-0.08,0.0126,0.0,0.0
1783368448245,1,12.00000018,Upper Delivery,Loading,pitch.0,1124256,0.2062,0.8553,0.5653,0.1791,0.3714,-2.087,0.0,0.0
1783368448245,1,Pitching Mound.Delivery,,Loading,pitch.0,1084546,0.207,0.8647,0.6098,-0.0245,0.2914,-2.0046,0.0,0.0
1783368448245,1,Pitching Mound.Drive,,Loading,pitch.0,1122649,0.3699,5.685,31.7285,10.7242,61.8509,-8.0751,-0.2365,0.041
1783368448245,1,Pitching Mound.Parent,,Loading,pitch.0,1083698,0.5663,6.5558,32.178,10.7141,61.8974,-10.0806,-0.2323,0.035
1783368448246,1,11.0000004b,Drive,Loading,pitch.0,1122650,0.3741,5.6853,31.8123,10.7279,61.9275,-8.074,-0.2362,0.0409
1783368448246,1,12.00000015,Lower Delivery,Loading,pitch.0,1122218,0.0037,0.0112,0.0491,-0.0232,-0.0893,0.0115,0.0,0.0
1783368448246,1,12.00000018,Upper Delivery,Loading,pitch.0,1124257,0.198,0.8421,0.4289,0.1773,0.3687,-2.0731,0.0,0.0
1783368448246,1,Pitching Mound.Delivery,,Loading,pitch.0,1084547,0.2017,0.8533,0.478,0.0249,0.2794,-1.9955,0.0,0.0
1783368448246,1,Pitching Mound.Drive,,Loading,pitch.0,1122650,0.3741,5.6853,31.8123,10.7279,61.9275,-8.074,-0.2362,0.0409
1783368448246,1,Pitching Mound.Parent,,Loading,pitch.0,1083699,0.5715,6.5382,32.2064,10.7491,62.1303,-10.0707,-0.233,0.0364
1783368448247,1,11.0000004b,Drive,Loading,pitch.0,1122651,0.3757,5.6824,31.7287,10.8033,61.9069,-8.1128,-0.2367,0.0413
1783368448247,1,12.00000015,Lower Delivery,Loading,pitch.0,1122219,0.0006,0.0094,0.0445,-0.032,-0.088,0.0135,0.0,0.0
1783368448247,1,12.00000018,Upper Delivery,Loading,pitch.0,1124258,0.2484,0.9082,0.5197,0.1802,0.373,-2.0955,0.0,0.0
1783368448247,1,Pitching Mound.Delivery,,Loading,pitch.0,1084548,0.249,0.9176,0.5642,-0.0134,0.285,-1.9977,0.0,0.0
1783368448247,1,Pitching Mound.Drive,,Loading,pitch.0,1122651,0.3757,5.6824,31.7287,10.8033,61.9069,-8.1128,-0.2367,0.0413
1783368448247,1,Pitching Mound.Parent,,Loading,pitch.0,1083700,0.6231,6.6029,32.3765,10.7145,62.2124,-10.0717,-0.2321,0.0352
1783368448248,1,12.00000015,Lower Delivery,Loading,pitch.0,1122220,0.0006,0.0092,0.0458,-0.0276,-0.0957,0.0111,0.0,0.0
1783368448248,1,12.00000018,Upper Delivery,Loading,pitch.0,1124259,0.3709,0.9431,0.7724,0.1889,0.386,-2.1632,0.0,0.0
1783368448248,1,Pitching Mound.Delivery,,Loading,pitch.0,1084549,0.3715,0.9523,0.8182,-0.0857,0.2904,-2.0262,0.0,0.0
1783368448248,1,Pitching Mound.Parent,,Loading,pitch.0,1083701,0.7472,6.6347,32.5469,10.7176,62.1972,-10.139,-0.2308,0.0327
1783368448249,1,11.0000004b,Drive,Loading,pitch.0,1122652,0.3769,5.6836,31.7742,10.7934,61.946,-8.1272,-0.2365,0.0412
1783368448249,1,12.00000015,Lower Delivery,Loading,pitch.0,1122221,-0.0013,0.0103,0.042,-0.004,-0.0962,0.011,0.0,0.0
1783368448249,1,12.00000018,Upper Delivery,Loading,pitch.0,1124260,0.4667,0.9462,0.7283,0.1962,0.397,-2.2203,0.0,0.0
1783368448249,1,Pitching Mound.Delivery,,Loading,pitch.0,1084550,0.4654,0.9565,0.7703,-0.0411,0.3008,-2.0502,0.0,0.0
1783368448249,1,Pitching Mound.Drive,,Loading,pitch.0,1122652,0.3769,5.6836,31.7742,10.7934,61.946,-8.1272,-0.2365,0.0412
1783368448249,1,Pitching Mound.Parent,,Loading,pitch.0,1083702,0.8423,6.6401,32.5444,10.7523,62.2468,-10.1774,-0.2309,0.0331
1783368448250,1,11.0000004b,Drive,Loading,pitch.0,1122653,0.385,5.6854,31.8435,10.8378,62.1283,-8.1516,-0.2367,0.0413
1783368448250,1,12.00000015,Lower Delivery,Loading,pitch.0,1122222,-0.0033,0.0107,0.0438,-0.0042,-0.1059,0.0096,0.0,0.0
