Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783112747739,1,11.0000004b,Drive,Loading,pitch.0,1676218,-0.7801,6.5076,62.4818,36.1237,56.4364,0.336,-0.1153,0.0738
1783112747739,1,12.00000015,Lower Delivery,Loading,pitch.0,1675280,-0.0808,0.0144,-0.1162,-0.0713,-0.0604,0.0155,0.0,0.0
1783112747739,1,12.00000018,Upper Delivery,Loading,pitch.0,1678071,0.5906,0.2983,0.3896,-0.0884,-0.0304,-0.0012,0.0,0.0
1783112747739,1,Pitching Mound.Drive,,Loading,pitch.0,1676218,-0.7801,6.5076,62.4818,36.1237,56.4364,0.336,-0.1153,0.0738
1783112747739,1,Pitching Mound.Parent,,Loading,pitch.0,1672969,-0.3106,6.8362,62.6708,35.8645,56.2549,0.5326,-0.1148,0.071
1783112747740,1,11.0000004b,Drive,Loading,pitch.0,1676219,-0.7677,6.5326,62.548,36.0646,56.3999,0.2903,-0.1151,0.0736
1783112747740,1,12.00000015,Lower Delivery,Loading,pitch.0,1675281,-0.0634,0.0108,-0.1154,-0.0452,-0.0571,0.0138,0.0,0.0
1783112747740,1,12.00000018,Upper Delivery,Loading,pitch.0,1678072,0.5675,0.2813,0.3926,-0.0884,-0.0304,-0.0012,0.0,0.0
1783112747740,1,Pitching Mound.Delivery,,Loading,pitch.0,1674439,0.4867,0.2956,0.2764,-0.3326,-0.0907,0.2348,0.0,0.0
1783112747740,1,Pitching Mound.Drive,,Loading,pitch.0,1676219,-0.7677,6.5326,62.548,36.0646,56.3999,0.2903,-0.1151,0.0736
1783112747740,1,Pitching Mound.Parent,,Loading,pitch.0,1672970,-0.2934,6.8032,62.7582,35.791,56.3457,0.5708,-0.1148,0.0707
1783112747741,1,11.0000004b,Drive,Loading,pitch.0,1676220,-0.7649,6.5347,62.6295,36.0972,56.4415,0.2681,-0.1151,0.0736
1783112747741,1,12.00000015,Lower Delivery,Loading,pitch.0,1675282,-0.0421,0.0052,-0.0973,-0.0492,-0.0631,0.0135,0.0,0.0
1783112747741,1,12.00000018,Upper Delivery,Loading,pitch.0,1678073,0.5336,0.2383,0.4164,-0.0884,-0.0304,-0.0012,0.0,0.0
1783112747741,1,Pitching Mound.Delivery,,Loading,pitch.0,1674440,0.4703,0.2491,0.3009,-0.3144,-0.0875,0.2156,0.0,0.0
1783112747741,1,Pitching Mound.Drive,,Loading,pitch.0,1676220,-0.7649,6.5347,62.6295,36.0972,56.4415,0.2681,-0.1151,0.0736
1783112747741,1,Pitching Mound.Parent,,Loading,pitch.0,1672971,-0.2975,6.7817,62.849,35.7502,56.3124,0.5059,-0.1146,0.0704
1783112747742,1,11.0000004b,Drive,Loading,pitch.0,1676221,-0.7359,6.5185,62.5168,36.0346,56.3552,0.2745,-0.1151,0.0736
1783112747742,1,12.00000015,Lower Delivery,Loading,pitch.0,1675283,-0.0421,0.0056,-0.0137,-0.0437,-0.0675,0.0085,0.0,0.0
1783112747742,1,12.00000018,Upper Delivery,Loading,pitch.0,1678074,0.545,0.2505,0.4341,-0.0884,-0.0304,-0.0012,0.0,0.0
1783112747742,1,Pitching Mound.Delivery,,Loading,pitch.0,1674441,0.5029,0.2557,0.3367,-0.3183,-0.0935,0.2119,0.0,0.0
1783112747742,1,Pitching Mound.Drive,,Loading,pitch.0,1676221,-0.7359,6.5185,62.5168,36.0346,56.3552,0.2745,-0.1151,0.0736
1783112747742,1,Pitching Mound.Parent,,Loading,pitch.0,1672972,-0.262,6.7905,62.9662,35.7789,56.348,0.48,-0.1144,0.0703
1783112747743,1,11.0000004b,Drive,Loading,pitch.0,1676222,-0.7211,6.5283,62.5394,36.0507,56.3617,0.2614,-0.1151,0.0736
1783112747743,1,12.00000015,Lower Delivery,Loading,pitch.0,1675284,-0.0449,0.0059,0.0052,-0.0493,-0.0669,0.0097,0.0,0.0
1783112747743,1,12.00000018,Upper Delivery,Loading,pitch.0,1678075,0.5265,0.252,0.401,-0.0884,-0.0304,-0.0012,0.0,0.0
1783112747743,1,12.00000018,Upper Delivery,Loading,pitch.0,1678076,0.5292,0.241,0.3999,-0.0884,-0.0304,-0.0012,0.0,0.0
1783112747743,1,Pitching Mound.Delivery,,Loading,pitch.0,1674442,0.4844,0.2576,0.3873,-0.2731,-0.0978,0.2006,0.0,0.0
1783112747743,1,Pitching Mound.Delivery,,Loading,pitch.0,1674443,0.4843,0.2469,0.4051,-0.2718,-0.0973,0.2037,0.0,0.0
1783112747743,1,Pitching Mound.Drive,,Loading,pitch.0,1676222,-0.7211,6.5283,62.5394,36.0507,56.3617,0.2614,-0.1151,0.0736
1783112747743,1,Pitching Mound.Parent,,Loading,pitch.0,1672973,-0.2515,6.7761,62.9042,35.7616,56.2573,0.4751,-0.1144,0.0709
1783112747743,1,Pitching Mound.Parent,,Loading,pitch.0,1672974,-0.2367,6.7751,62.9444,35.7788,56.2644,0.4651,-0.1143,0.071
1783112747744,1,11.0000004b,Drive,Loading,pitch.0,1676223,-0.7061,6.5218,62.4674,36.039,56.2292,0.2581,-0.1149,0.0737
1783112747744,1,12.00000015,Lower Delivery,Loading,pitch.0,1675285,-0.0448,0.0057,-0.0543,-0.0559,-0.0647,0.0115,0.0,0.0
1783112747744,1,Pitching Mound.Drive,,Loading,pitch.0,1676223,-0.7061,6.5218,62.4674,36.039,56.2292,0.2581,-0.1149,0.0737
1783112747745,1,11.0000004b,Drive,Loading,pitch.0,1676224,-0.6883,6.5184,62.273,36.0281,56.1293,0.2574,-0.1151,0.0739
1783112747745,1,12.00000015,Lower Delivery,Loading,pitch.0,1675286,-0.0358,0.0037,-0.0743,-0.0555,-0.0673,0.0116,0.0,0.0
1783112747745,1,12.00000018,Upper Delivery,Loading,pitch.0,1678077,0.5013,0.2496,0.3144,-0.0884,-0.0304,-0.0012,0.0,0.0
