Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1782847237818,1,11.0000004b,Drive,Loading,pitch.0,547089,0.4903,-1.4315,2.4669,0.2861,-0.0255,-0.4622,0.0,0.0
1782847237818,1,12.00000015,Lower Delivery,Loading,pitch.0,546700,0.0152,-0.0072,0.0297,-0.1535,-0.153,-0.0749,0.0,0.0
1782847237818,1,Pitching Mound.Drive,,Loading,pitch.0,547089,0.4903,-1.4315,2.4669,0.2861,-0.0255,-0.4622,0.0,0.0
1782847237818,1,Pitching Mound.Parent,,Loading,pitch.0,545960,0.4956,-1.2008,2.6219,0.0117,-0.2089,-0.5468,0.0,0.0
1782847237819,1,11.0000004b,Drive,Loading,pitch.0,547090,0.4884,-1.5133,2.5658,0.3126,-0.0807,-0.4546,0.0,0.0
1782847237819,1,12.00000015,Lower Delivery,Loading,pitch.0,546701,0.0175,-0.0077,0.0293,-0.1547,-0.1471,-0.0518,0.0,0.0
1782847237819,1,12.00000018,Upper Delivery,Loading,pitch.0,547558,-0.0083,0.2447,0.125,-0.0884,-0.0304,-0.0012,0.0,0.0
1782847237819,1,Pitching Mound.Delivery,,Loading,pitch.0,546399,0.0092,0.2369,0.1543,-0.2756,-0.1775,-0.0618,0.0,0.0
1782847237819,1,Pitching Mound.Drive,,Loading,pitch.0,547090,0.4884,-1.5133,2.5658,0.3126,-0.0807,-0.4546,0.0,0.0
1782847237819,1,Pitching Mound.Parent,,Loading,pitch.0,545961,0.4976,-1.2764,2.72,0.0371,-0.2582,-0.5164,0.0,0.0
1782847237820,1,11.0000004b,Drive,Loading,pitch.0,547091,0.495,-1.4428,2.5068,0.2951,-0.1657,-0.3982,0.0,0.0
1782847237820,1,12.00000015,Lower Delivery,Loading,pitch.0,546702,0.0143,-0.0066,0.026,-0.1685,-0.1469,-0.0487,0.0,0.0
1782847237820,1,12.00000018,Upper Delivery,Loading,pitch.0,547559,-0.0023,0.2667,0.1559,-0.0884,-0.0304,-0.0012,0.0,0.0
1782847237820,1,Pitching Mound.Delivery,,Loading,pitch.0,546400,0.012,0.26,0.182,-0.301,-0.1772,-0.0556,0.0,0.0
1782847237820,1,Pitching Mound.Drive,,Loading,pitch.0,547091,0.495,-1.4428,2.5068,0.2951,-0.1657,-0.3982,0.0,0.0
1782847237820,1,Pitching Mound.Parent,,Loading,pitch.0,545962,0.507,-1.1828,2.6888,-0.0059,-0.343,-0.4538,0.0,0.0
1782847237821,1,11.0000004b,Drive,Loading,pitch.0,547092,0.5001,-1.4383,2.4897,0.2902,-0.2798,-0.425,0.0,0.0
1782847237821,1,12.00000015,Lower Delivery,Loading,pitch.0,546703,0.0151,-0.0064,0.0257,-0.1595,-0.153,-0.0442,0.0,0.0
1782847237821,1,12.00000018,Upper Delivery,Loading,pitch.0,547560,-0.0129,0.1966,0.0634,-0.0884,-0.0304,-0.0012,0.0,0.0
