pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-05-12,93.1,-1.9,5.57,"Koss, Christian",683766,518876,field_out,hit_into_play,,,,,4,Christian Koss pops out to second baseman Ketel Marte.,R,R,R,SF,AZ,X,4,popup,1,0,2025,-1.07,0.87,-0.599743367198267,2.7300037990786787,,527038,672275,2,7,Bot,163.44,148.38,,,,,5.664984432820746,-135.37456887276122,-3.3785801392319166,-14.42825534499135,31.138625606303506,-20.985154229345184,3.59,1.66,161,77.8,60,92.5,2306,6.1,777939,672515,647304,606466,553993,672695,666971,677950,682998,54.42,0.018,0.016,0,1,0,0,3,56,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,227,-0.103,-0.305,75.5,6.6,0.018,0.305,88.0,-1,-1,0.358,0.358,36,27,37,27,3,2,5,1,6,1,1.78,1.07,1.07,23.1,4.366121555364503,9.865217827669287,23.933231338159633,32.95977466711615,25.837801316182457
SI,2025-05-12,92.8,-1.9,5.5,"Koss, Christian",683766,518876,,ball,,,,,13,Ball,R,R,R,SF,AZ,B,,,0,0,2025,-1.18,0.62,-0.7144113082722798,1.217442930881843,,527038,672275,2,7,Bot,,,,,,,5.581560125009958,-134.83755691510385,-6.456374473103587,-15.573142929831228,30.93920026854494,-23.32859111501282,3.62954249372649,1.69279005040192,,,,92.1,2256,6.1,777939,672515,647304,606466,553993,672695,666971,677950,682998,54.45,,,,,,,,56,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,226,0.006,0.024,,,,-0.024,,-1,-1,0.352,0.352,36,27,37,27,3,2,5,1,6,1,2.04,1.18,1.18,21.0,,,,,
CH,2025-05-12,88.6,-1.99,5.58,"Matos, Luis",682641,518876,strikeout,swinging_strike,,,,,13,Luis Matos strikes out swinging.,R,R,R,SF,AZ,S,2,,2,2,2025,-1.19,-0.11,-1.1013869782375305,1.0753552649120501,,527038,672275,1,7,Bot,,,,,,,4.616414071967039,-128.87904321117236,-4.6579908872681735,-14.191090543071752,27.407948111473896,-32.66542209186134,3.19,1.55,,,,88.1,2187,6.1,777939,672515,647304,606466,553993,672695,666971,677950,682998,54.42,,0,0,1,0,0,,55,6,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,244,-0.081,-0.216,73.4,7.8,,0.216,,-1,-1,0.433,0.433,36,23,37,23,3,2,5,1,6,2,3.03,1.19,1.19,27.9,13.782657070874304,-24.697198508764824,40.220540038675104,26.32465927233658,38.19382577704957
SI,2025-05-12,92.8,-1.81,5.52,"Matos, Luis",682641,518876,,foul,,,,,3,Foul,R,R,R,SF,AZ,S,,,2,2,2025,-1.24,0.58,0.31877121083418136,3.1360168595601454,,527038,672275,1,7,Bot,,,,,,,8.100508935495341,-135.02471083673993,-1.6665979987340842,-16.78259517697425,25.013816467922883,-24.819739024537878,3.19,1.55,204,73,52,93,2269,6.1,777939,672515,647304,606466,553993,672695,666971,677950,682998,54.42,,,,,,,,55,5,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,225,0,0,64.7,6.5,,0,88.0,-1,-1,0.433,0.433,36,23,37,23,3,2,5,1,6,2,2.03,1.24,1.24,22.8,-3.2149418124277074,26.76310056411177,19.063994793078237,42.508909116682005,19.145094697238072
SL,2025-05-12,84.9,2.21,5.97,"Triolo, Jared",669707,656849,walk,ball,,,,,13,Jared Triolo walks.,R,R,L,NYM,PIT,B,,,3,2,2025,-0.16,0.12,-1.0982035469927454,0.8264254477871411,,,,0,7,Top,,,,,,,-7.505239397830225,-123.2434826409716,-5.909398367883939,0.03159628702579178,27.113915792398622,-29.869581019167956,3.90215135788908,1.89374821751522,,,,85.5,2294,7.1,777950,682626,624413,682668,683146,596019,607043,643446,665742,53.43,,0.691497,0.7,1,0,0,,51,10,Slider,1,1,1,1,1,1,1,1,Standard,Standard,322,-0.05,0.356,,,,-0.356,,0,0,0.491,0.509,29,27,30,27,3,2,6,1,6,1,3.09,-0.16,0.16,37.8,,,,,
SI,2025-05-12,93.8,-1.84,5.52,"Wong, Connor",657136,695549,walk,ball,,,,,11,Connor Wong walks.,R,R,R,DET,BOS,B,,,3,2,2025,-1.35,0.87,-0.821375501809571,3.7467282769205177,,,,2,6,Top,,,,,,,5.582635108369534,-136.50108909329012,-0.7407155164532381,-18.133044332800146,32.58255270641209,-21.43435545103464,3.32458471072116,1.46776499794282,,,,92.9,2358,5.9,777951,693307,679529,628451,690291,700242,656716,595879,681481,54.59,,0.691497,0.7,1,0,0,,59,6,Sinker,12,1,1,12,1,12,1,12,Strategic,Standard,227,0,0.259,,,,-0.259,,11,-11,0.999,0.0010000000000000009,22,29,23,29,3,2,5,3,6,6,1.74,1.35,1.35,37.8,,,,,
FF,2025-05-12,96.4,-1.71,5.67,"Wong, Connor",657136,695549,,ball,,,,,12,Ball,R,R,R,DET,BOS,B,,,2,2,2025,-0.66,1.37,0.357502087784461,3.774352132952703,,,,2,6,Top,,,,,,,6.95522335543399,-140.239608212091,-2.541361819458435,-10.366171434563249,32.650935327330565,-13.770301991541723,3.3375024260528,1.48075959069222,,,,95.6,2319,5.9,777951,693307,679529,628451,690291,700242,656716,595879,681481,54.57,,,,,,,,59,5,4-Seam Fastball,12,1,1,12,1,12,1,12,Strategic,Standard,222,0,0.104,,,,-0.104,,11,-11,0.999,0.0010000000000000009,22,29,23,29,3,2,5,3,6,6,1.09,0.66,0.66,42.8,,,,,
CU,2025-05-12,79.8,2.04,6.2,"Triolo, Jared",669707,656849,,foul,,,,,14,Foul,R,R,L,NYM,PIT,S,,,3,2,2025,-0.46,-0.63,0.9349838836691902,1.9207598823411733,,,,0,7,Top,,,,,,,-1.587812065151515,-116.17780912444385,-1.47709386963318,-3.8260834284784178,23.18288344845942,-37.76998165068241,3.7,1.69,8,53.5,-13,81.1,2385,7.3,777950,682626,624413,682668,683146,596019,607043,643446,665742,53.22,,,,,,,,51,9,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,326,0,0,76.2,8.6,,0,88.0,0,0,0.491,0.509,29,27,30,27,3,2,6,1,6,1,4.22,-0.46,0.46,46.8,17.201159727450342,-5.312558531263975,36.863459544035294,44.86192448013169,39.57200903645271
SL,2025-05-12,85.9,-1.84,5.63,"Matos, Luis",682641,518876,,ball,,,,,14,Ball,R,R,R,SF,AZ,B,,,1,2,2025,0.29,0.3,1.246760463692171,1.5454756493669182,,527038,672275,1,7,Bot,,,,,,,6.732594071075145,-125.06689626193898,-4.11610031781349,1.898251862980205,21.217032952649507,-28.48010550064575,3.15178661622808,1.58012424481681,,,,86.5,2393,6.3,777939,672515,647304,606466,553993,672695,666971,677950,682998,54.2,,,,,,,,55,4,Slider,1,2,1,2,2,1,1,2,Standard,Standard,150,0.015,0.043,,,,-0.043,,-1,-1,0.418,0.418,36,23,37,23,3,2,5,1,6,2,2.75,-0.29,-0.29,25.5,,,,,
SI,2025-05-12,93.1,2.03,6.12,"Triolo, Jared",669707,656849,,foul,,,,,12,Foul,R,R,L,NYM,PIT,S,,,3,2,2025,1.33,0.75,1.1421651656717497,3.3077078009116097,,,,0,7,Top,,,,,,,-5.305442488121387,-135.5238150140658,-3.1320880137885094,17.53891473521368,30.81895959197469,-22.45510625126292,3.7,1.69,241,74.1,35,94.6,2100,7.2,777950,682626,624413,682668,683146,596019,607043,643446,665742,53.28,,,,,,,,51,8,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,149,0,0,68.1,7.5,,0,88.0,0,0,0.491,0.509,29,27,30,27,3,2,6,1,6,1,1.89,1.33,-1.33,40.9,5.963955779866318,0.9116817819956315,29.82961289065575,46.850033676813666,25.324291780077175
CH,2025-05-12,89.6,-1.94,5.63,"Matos, Luis",682641,518876,,blocked_ball,,,,,13,Ball In Dirt,R,R,R,SF,AZ,B,,,0,2,2025,-1.25,0.1,-0.08582740738955441,0.8461628471746492,,527038,672275,1,7,Bot,,,,,,,7.160810127059223,-130.13436784445298,-5.970435276358944,-15.693791315844404,28.090782785474236,-29.96612589004394,3.12638866217429,1.58425660372318,,,,88.9,2164,6.1,777939,672515,647304,606466,553993,672695,666971,677950,682998,54.45,,,,,,,,55,3,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,248,0.009,0.014,,,,-0.014,,-1,-1,0.409,0.409,36,23,37,23,3,2,5,1,6,2,2.76,1.25,1.25,24.3,,,,,
SI,2025-05-12,91.4,2.36,5.75,"Ibáñez, Andy",628451,656794,field_out,hit_into_play,,,,,12,Andy Ibáñez flies out to right fielder Wilyer Abreu.,R,R,L,DET,BOS,X,9,fly_ball,2,0,2025,1.43,0.45,1.0608932306874541,2.462784267479269,,,681481,2,8,Bot,167.47,98.27,,,,,-6.272270931439098,-132.96133502027507,-3.372685863771687,18.351552540699966,27.611127727056434,-26.268690194980554,3.13,1.47,272,78.9,33,90.3,2112,5.6,777951,657136,647351,666152,686765,596115,692225,678882,677800,54.92,0.073,0.08,0,1,0,0,3,80,3,Sinker,14,1,14,1,1,14,14,1,Standard,Standard,127,0,-0.353,66.0,7.3,0.124,0.353,88.0,13,13,0.999,0.999,32,32,32,32,3,1,3,1,6,2,2.27,1.43,-1.43,28.1,7.528563770106388,3.922075943493782,25.453665125767255,45.167955059093615,23.993117993915554
