pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-04-24,97.5,-1.86,6.09,"Gilbert, Drew",687551,645261,strikeout,swinging_strike,,,,,11,Drew Gilbert strikes out swinging.,R,L,R,SF,MIA,S,2,,3,2,2026,-1.5,0.89,-0.3946953394422421,3.293891848927184,,808982,671218,2,6,Bot,,,,,,,7.311597540153661,-141.64713940590528,-3.778996591223586,-21.9293379992444,35.56595556104352,-19.544193018244844,3.059399606,1.543996063,,,,96,2363,5.7,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.75,,0,0,1,0,0,,58,7,Sinker,3,9,3,9,9,3,3,9,Standard,Standard,229,-0.015,-0.282,45.1,6.0,,0.282,,-6,-6,0.032,0.032,30,25,31,26,3,2,6,1,,1,1.54,1.5,-1.5,35.6,-4.129546828437407,23.855698909292105,22.756780078432598,42.990292240863766,11.24848094313509
FF,2026-04-24,97.8,-1.81,6.14,"Gilbert, Drew",687551,645261,,ball,,,,,12,Ball,R,L,R,SF,MIA,B,,,2,2,2026,-1.01,1.09,0.7700277808667115,3.4710309179446464,,808982,671218,2,6,Bot,,,,,,,9.152898719742776,-142.0286776192473,-3.9857020875676925,-15.829447057215889,35.11172463089328,-16.683792456033633,3.059399606,1.543996063,,,,96.7,2185,5.9,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.56,,,,,,,,58,6,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,230,0.004,0.079,,,,-0.079,,-6,-6,0.028,0.028,30,25,31,26,3,2,6,1,,1,1.32,1.01,-1.01,36.0,,,,,
CH,2026-04-24,91.8,-1.83,5.99,"Gilbert, Drew",687551,645261,,foul,,,,,9,Foul,R,L,R,SF,MIA,S,,,2,2,2026,-1.23,0.38,0.7789347764301764,1.5923780874563302,,808982,671218,2,6,Bot,,,,,,,9.17332357157848,-133.33813062928718,-5.883061618756022,-16.570147620968868,25.66699685705062,-26.638672561632347,3.059399606,1.543996063,,,,91.7,2257,6.1,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.42,,,,,,,,58,5,Changeup,3,9,3,9,9,3,3,9,Standard,Standard,237,0,0,71.2,8.2,,0,,-6,-6,0.028,0.028,30,25,31,26,3,2,6,1,,1,2.31,1.23,-1.23,35.0,9.36667624212382,-22.985572299018514,29.818693953187037,29.284584687347017,35.20864144963036
SI,2026-04-24,98.1,-1.83,6.04,"Gilbert, Drew",687551,645261,,ball,,,,,14,Ball,R,L,R,SF,MIA,B,,,1,2,2026,-1.44,0.85,0.9170323018895321,1.7029748650691612,,808982,671218,2,6,Bot,,,,,,,10.598764235492213,-142.32939678493847,-7.901116528349809,-21.98306378261164,33.29699915606821,-18.85789774066455,3.059399606,1.543996063,,,,97.1,2470,5.9,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.55,,,,,,,,58,4,Sinker,3,9,3,9,9,3,3,9,Standard,Standard,231,0.002,0.012,,,,-0.012,,-6,-6,0.026,0.026,30,25,31,26,3,2,6,1,,1,1.53,1.44,-1.44,34.1,,,,,
SI,2026-04-24,97.5,-1.91,6.14,"Gilbert, Drew",687551,645261,,ball,,,,,13,Ball,R,L,R,SF,MIA,B,,,0,2,2026,-1.37,0.98,-0.1113733387134872,1.292145985217991,,808982,671218,2,6,Bot,,,,,,,7.884931288350909,-141.55624423416617,-9.391341520249686,-20.28673902033429,33.5876666295188,-16.94803291884591,3.059399606,1.543996063,,,,96.2,2383,5.8,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.75,,,,,,,,58,3,Sinker,3,9,3,9,9,3,3,9,Standard,Standard,233,0.001,0.012,,,,-0.012,,-6,-6,0.025,0.025,30,25,31,26,3,2,6,1,,1,1.44,1.37,-1.37,36.6,,,,,
FF,2026-04-24,97.7,-1.64,6.11,"Gilbert, Drew",687551,645261,,swinging_strike,,,,,5,Swinging Strike,R,L,R,SF,MIA,S,,,0,1,2026,-1.17,1.32,0.024667313801496782,2.592673771360905,,808982,671218,2,6,Bot,,,,,,,7.103367338623963,-141.88699155386968,-6.731374008159896,-17.419592108407283,35.766781169318925,-12.982368766737391,3.059399606,1.543996063,,,,96.5,2348,5.9,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.58,,,,,,,,58,2,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,227,-0.003,-0.057,74.4,7.8,,0.057,,-6,-6,0.028,0.028,30,25,31,26,3,2,6,1,,1,1.1,1.17,-1.17,35.4,4.287913090930783,-11.208117778401627,27.111068146063534,37.81248908508385,28.14699021944648
SI,2026-04-24,97.2,-1.91,6.02,"Gilbert, Drew",687551,645261,,called_strike,,,,,8,Called Strike,R,L,R,SF,MIA,S,,,0,0,2026,-1.37,0.83,0.2578255030543626,1.7559284254642644,,808982,671218,2,6,Bot,,,,,,,8.874569743818167,-141.1008037421141,-7.481578806138014,-20.42470158902826,34.25486047528378,-19.531793648082232,3.059399606,1.543996063,,,,96.3,2398,6.1,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.45,,,,,,,,58,1,Sinker,3,9,3,9,9,3,3,9,Standard,Standard,229,-0.002,-0.047,,,,0.047,,-6,-6,0.03,0.03,30,25,31,26,3,2,6,1,,1,1.61,1.37,-1.37,34.2,,,,,
CH,2026-04-24,84.6,-1.16,5.49,"Ballesteros, Moisés",694208,686218,single,hit_into_play,,,,,13,Moisés Ballesteros singles on a ground ball to right fielder Kyle Tucker.,R,L,R,LAD,CHC,X,9,ground_ball,2,2,2026,-1.21,-0.15,-0.2821007936330657,1.4001407598633295,,,,1,7,Top,181.99,119.88,,,,,4.488954905468335,-123.22916027991378,-2.6824249273228533,-13.19010868090027,24.303499773292792,-33.39412207692543,3.040091864,1.534251969,124,69.5,13,85,1357,6.5,823962,669257,518692,690976,571970,808975,606192,681624,663656,54.01,0.323,0.295,0.9,1,1,0,2,49,6,Changeup,4,0,0,4,0,4,0,4,Strategic,Standard,260,-0.019,0.44,72.0,8.0,0.363,-0.44,88.0,4,-4,0.958,0.04200000000000004,26,22,27,23,3,2,6,1,,1,3.33,1.21,-1.21,34.6,17.858820980642516,-12.022379795787476,31.914301693956514,39.897885124285914,51.27886155977734
FC,2026-04-24,89.8,-1.89,6.01,"Ramos, Heliot",671218,645261,walk,ball,,,,,14,"Heliot Ramos challenged (pitch result), call on the field was overturned: Heliot Ramos walks. Jung Hoo Lee to 2nd.",R,R,R,SF,MIA,B,,,3,1,2026,0.13,0.66,0.953636890471713,2.0115952246336084,,,808982,2,6,Bot,,,,,,,6.600980289653049,-130.54307173121276,-5.047528239600722,0.06543644564988654,29.054480068787548,-23.694115171236177,3.18402231,1.606889764,,,,89,2278,6,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.51,,0.708164,0.7,1,0,0,,57,5,Cutter,3,9,3,9,9,3,3,9,Infield shade,Standard,205,0.004,0.147,,,,-0.147,,-6,-6,0.026,0.026,30,26,31,27,3,2,6,1,,1,2.18,-0.13,-0.13,34.8,,,,,
CH,2026-04-24,83.8,-1.21,5.59,"Ballesteros, Moisés",694208,686218,,foul,,,,,11,Foul,R,L,R,LAD,CHC,S,,,2,2,2026,-1.17,0.02,-0.8422781257162353,2.921858102825918,,,,1,7,Top,,,,,,,3.2077881950479847,-122.08093365632165,0.3904041256680091,-12.30673207012768,23.733160758238448,-32.2717722132456,3.040091864,1.534251969,248,85.6,51,84.2,1178,6.5,823962,669257,518692,690976,571970,808975,606192,681624,663656,54.03,,,,,,,,49,5,Changeup,4,0,0,4,0,4,0,4,Infield shade,Standard,264,0,0,67.9,7.0,,0,88.0,4,-4,0.958,0.04200000000000004,26,22,27,23,3,2,6,1,,1,3.22,1.17,-1.17,37.3,14.558401365616577,13.480727459681148,22.833777261278193,47.14859972427204,33.96628414025018
FF,2026-04-24,98,-1.81,6.01,"Ramos, Heliot",671218,645261,,ball,,,,,14,Ball,R,R,R,SF,MIA,B,,,2,1,2026,-1.21,1.03,1.6600173312919375,1.4082331094676792,,,808982,2,6,Bot,,,,,,,11.96339234425391,-141.89253500284968,-8.94894000849309,-19.09873614302503,33.53788696724014,-16.301756913105383,3.18402231,1.606889764,,,,96.8,2387,6,823232,689414,681393,669364,688363,672640,669065,805300,683357,54.53,,,,,,,,57,4,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shade,Standard,233,0.002,0.079,,,,-0.079,,-6,-6,0.024,0.024,30,26,31,27,3,2,6,1,,1,1.38,1.21,1.21,33.7,,,,,
