PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-05-27,15:43:09.71,"Hopkins, Weston",1000557886,Right,,,,,,Fastball,Live,,60.02507,-0.5260858419,-2.025740863,1736.750887,242.6666668,2:00,5.86363,1.50238,3.13733,,,,,,,,,,-11.331,5.66768,-1.27091,50,5.69682,2.38687,-86.89467,-3.15448,-8.61093,12.86621,-27.86692,d94664b5-0988-4d5f-aa86-63ecc1803154,262d1539-e0da-4243-88f1-595ce775cc93,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,8.057662878,1719.604818,0.9901275025,,7ee1a397-81ff-404f-81bb-21dcc29fc54e,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
2,2026-05-27,15:43:23.94,"Damme, Andrew",1000508889,Right,,,,,,Fastball,Live,,68.57049,2.2048274,-1.971235815,1642.850512,238.2341163,2:00,5.77831,2.29241,4.61655,-52.58627,10.05845,16.36114,3.49431,1.78123,62.43834,-7.458915555,1.048879822,0.5696572165,-9.03498,4.53797,-2.10451,50,5.95813,2.92792,-99.4389,2.24107,-8.98605,16.93999,-27.66066,23e4038d-0ea0-44ce-acf0-d271148711da,262d1539-e0da-4243-88f1-595ce775cc93,66.16688,Pitching,23360159,,,,,,,,,,,,,,,,,,,,11.22157479,1611.442408,0.9808819466,,a2d07e82-e406-44d9-b58c-dfab22ece8ac,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
3,2026-05-27,15:43:35.09,"Hopkins, Weston",1000557886,Right,,,,,,Fastball,Live,,61.99772,2.732185251,-3.636357215,1831.283288,217.3574793,1:15,5.90079,1.46931,3.51089,-63.6644,17.08747,13.13757,3.25273,-0.96753,56.03085,-8.765339617,-1.252211248,0.6467667643,-7.70304,7.63741,-1.04098,50,6.15861,5.28251,-89.51083,2.31246,-6.16242,14.6024,-26.06413,9b93d2e9-85fe-4d22-8f9e-97fb7aa11978,262d1539-e0da-4243-88f1-595ce775cc93,58.27826,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,4de968e8-848b-4d43-a3de-331fe2362078,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
4,2026-05-27,15:43:46.76,"Damme, Andrew",1000508889,Right,,,,,,Fastball,Live,,69.35285,1.749359474,-2.21284435,1347.545152,228.3502527,1:30,5.82765,1.9332,5.04873,-47.82503,12.12425,13.71025,3.49373,0.98784,63.43713,-7.08850568,0.3306434794,0.5572670779,-7.80593,5.85277,-1.73329,50,5.95696,3.49457,-100.69822,1.69478,-8.00061,16.62726,-26.17531,e2e2a02f-330f-40d6-8f3a-fc1b59ed39e2,262d1539-e0da-4243-88f1-595ce775cc93,67.63802,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.07646421296,1347.543952,0.9999991095,,de3a2740-24c2-4c83-b8f6-83aef4794a46,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
5,2026-05-27,15:43:57.50,"Hopkins, Weston",1000557886,Right,,,,,,Fastball,Live,,62.19927,0.2244572863,-1.984048639,1749.235026,218.9026778,1:15,5.97535,1.6032,3.44434,-61.99974,18.22068,14.76799,1.0268,0.90647,56.56025,-10.91688689,0.7010893394,0.6446349782,-7.99172,8.98757,-1.37679,50,5.9276,2.65636,-89.9955,-1.58375,-6.44548,15.08217,-24.92539,9a2b0204-1b01-4d3c-a3a3-06c4ec427d64,262d1539-e0da-4243-88f1-595ce775cc93,58.47098,Pitching,23360159,,,,,,,,,,,,,,,,,,,,37.34222299,1390.688539,0.7950266938,,4cfcc2a0-140e-4a38-bf7a-f4dc50eb094d,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
6,2026-05-27,15:44:07.97,"Damme, Andrew",1000508889,Right,,,,,,Fastball,Live,,67.8408,1.765492597,-3.753699181,1254.807603,239.0650366,2:00,5.61884,2.23695,4.85345,-55.1319,8.14818,13.75313,2.69962,-0.1748,62.17028,-8.363568435,-1.215608225,0.5725387597,-8.21156,3.73777,-1.87799,50,5.74745,6.05208,-98.33619,1.43572,-8.02925,15.80016,-28.51926,4f5d1ad9-a662-4762-828b-01dde988f7ad,262d1539-e0da-4243-88f1-595ce775cc93,65.83386,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-0.02870894394,1254.807445,0.9999998745,,f4416f7c-0bba-47ce-bd52-a59b1e21b7ec,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
7,2026-05-27,15:44:17.78,"Hopkins, Weston",1000557886,Right,,,,,,Fastball,Live,,62.86322,4.213433758,-2.110720395,1844.022764,236.5642279,2:00,5.89386,1.41343,,-70.28759,14.15693,21.59254,4.27634,1.0932,56.51095,-8.090985017,1.688746536,0.6613892355,-10.751,5.26021,-1.12385,50,6.42358,2.52702,-90.42677,4.04361,-8.7767,14.91669,-27.87982,d910b1c8-4eff-437d-8e3c-9359ad1d33ec,262d1539-e0da-4243-88f1-595ce775cc93,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,27.71134372,1632.51626,0.8853015765,,5091dfd7-ea5e-43ad-be17-e381dacc0a4e,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
8,2026-05-27,15:44:34.07,"Damme, Andrew",1000508889,Right,,,,,,Fastball,Live,,69.66673,3.47679982,-2.344336929,1373.694197,228.0688528,1:30,5.79383,2.39294,5.5192,-46.98701,11.8784,13.30231,5.13525,1.30865,63.06192,-5.323867352,0.1522708819,0.5522064778,-7.80455,5.28081,-2.19784,50,6.06569,3.77938,-101.03221,4.88316,-7.99815,17.7704,-26.76224,691b092e-5d22-493f-89d6-a55f112cd92d,262d1539-e0da-4243-88f1-595ce775cc93,68.25787,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-0.1609819895,1373.688775,0.9999960529,,8c2e476a-cb57-4e12-984b-f177dc3b0def,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
9,2026-05-27,15:44:43.09,"Hopkins, Weston",1000557886,Right,,,,,,Fastball,Live,,60.2848,2.364076675,-4.857225476,1835.089841,231.8864574,1:45,5.77065,1.93237,,-75.63853,13.73514,17.7312,1.82313,-1.42146,54.94406,-10.90885188,-1.722094645,0.6804186289,-9.91892,5.82094,-1.25805,50,5.99144,6.77056,-86.78266,1.01877,-7.49873,13.12795,-27.7734,bbc8640b-be54-4ce2-8d5b-733a0016faf3,262d1539-e0da-4243-88f1-595ce775cc93,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,35.50865191,1493.814184,0.8140278204,,77600f40-bfcf-4910-a4df-f32002c18d6c,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
10,2026-05-27,15:44:54.26,"Damme, Andrew",1000508889,Right,,,,,,Fastball,Live,,68.03042,1.19320448,-3.519157758,1331.028368,241.9338973,2:00,5.62509,2.47864,4.92607,-55.10202,7.73508,14.6651,2.16337,0.37024,62.316,-8.94621488,-0.8045639157,0.5705312832,-8.67082,3.68888,-2.1478,50,5.69678,5.64475,-98.6523,0.4723,-8.51048,16.28686,-28.55338,92224a74-e116-4ac5-8f27-2e440cd14658,262d1539-e0da-4243-88f1-595ce775cc93,66.06551,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-1.62474937,1330.493243,0.9995979608,,6aa75126-3a46-42d2-bb5c-ad7d73bc85f8,a914ebef-f5ec-4fe0-8290-25ebfc20a06d
