Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1782928573529,1,12.00000018,Upper Delivery,Loading,pitch.0,319319,-0.2995,-0.228,0.5366,-0.3368,-1.3931,-7.0367,0.0,0.0
1782928573530,1,12.00000018,Upper Delivery,Loading,pitch.0,319320,-0.2896,-0.2188,0.5263,-0.3892,-1.3491,-7.0001,0.0,0.0
1782928573531,1,12.00000018,Upper Delivery,Loading,pitch.0,319321,-0.2469,-0.1858,0.8215,-0.5601,-1.3148,-6.9444,0.0,0.0
1782928573532,1,11.0000004b,Drive,Loading,pitch.0,318719,1.6097,13.8139,82.6207,53.9174,-2.4235,3.293,0.0033,0.0741
1782928573532,1,12.00000018,Upper Delivery,Loading,pitch.0,319322,-0.2357,-0.1779,0.7575,-0.4481,-1.4302,-6.9971,0.0,0.0
1782928573532,1,Pitching Mound.Drive,,Loading,pitch.0,318719,1.6097,13.8139,82.6207,53.9174,-2.4235,3.293,0.0033,0.0741
1782928573533,1,11.0000004b,Drive,Loading,pitch.0,318720,1.6066,13.7857,82.3731,53.7889,-2.5428,3.3064,0.0035,0.0742
1782928573533,1,12.00000018,Upper Delivery,Loading,pitch.0,319323,-0.2231,-0.151,0.5241,-0.786,-1.5058,-7.0049,0.0,0.0
1782928573533,1,Pitching Mound.Drive,,Loading,pitch.0,318720,1.6066,13.7857,82.3731,53.7889,-2.5428,3.3064,0.0035,0.0742
1782928573534,1,11.0000004b,Drive,Loading,pitch.0,318721,1.6099,13.7695,82.1071,53.6623,-2.353,3.2726,0.0033,0.0742
1782928573534,1,11.0000004b,Drive,Loading,pitch.0,318722,1.614,13.7354,81.8603,53.5055,-2.3627,3.2597,0.0033,0.0743
1782928573534,1,12.00000018,Upper Delivery,Loading,pitch.0,319324,-0.2354,-0.17,0.5869,-0.9822,-1.6237,-6.9779,0.0,0.0
1782928573534,1,Pitching Mound.Drive,,Loading,pitch.0,318721,1.6099,13.7695,82.1071,53.6623,-2.353,3.2726,0.0033,0.0742
1782928573534,1,Pitching Mound.Drive,,Loading,pitch.0,318722,1.614,13.7354,81.8603,53.5055,-2.3627,3.2597,0.0033,0.0743
