Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783110085477,1,12.00000018,Upper Delivery,Loading,pitch.0,1493541,0.0273,0.0503,0.0795,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085478,1,12.00000018,Upper Delivery,Loading,pitch.0,1493542,-0.5446,-0.4583,-0.0224,3.074,1.4424,-0.2078,0.0,0.0
1783110085479,1,11.0000004b,Drive,Loading,pitch.0,1492172,0.9799,6.8782,38.8133,21.3928,73.8023,-10.6462,-0.2199,0.0638
1783110085479,1,12.00000018,Upper Delivery,Loading,pitch.0,1493543,0.0505,0.1711,0.0087,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085479,1,Pitching Mound.Drive,,Loading,pitch.0,1492172,0.9799,6.8782,38.8133,21.3928,73.8023,-10.6462,-0.2199,0.0638
1783110085480,1,11.0000004b,Drive,Loading,pitch.0,1492173,0.9769,6.8838,38.9441,21.3674,73.9197,-10.6475,-0.2196,0.0635
1783110085480,1,12.00000018,Upper Delivery,Loading,pitch.0,1493544,0.0206,0.0386,0.0803,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085480,1,Pitching Mound.Drive,,Loading,pitch.0,1492173,0.9769,6.8838,38.9441,21.3674,73.9197,-10.6475,-0.2196,0.0635
1783110085481,1,12.00000015,Lower Delivery,Loading,pitch.0,1491183,-0.0007,-0.0009,0.0186,-0.1391,-0.0688,0.0154,0.0,0.0
1783110085481,1,12.00000018,Upper Delivery,Loading,pitch.0,1493545,0.0203,0.0564,0.0517,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085481,1,Pitching Mound.Delivery,,Loading,pitch.0,1490365,0.0199,0.0377,0.0988,-0.2485,-0.0992,0.0214,0.0,0.0
1783110085481,1,Pitching Mound.Parent,,Loading,pitch.0,1489065,0.9968,6.9215,39.043,21.1189,73.8205,-10.6261,-0.219,0.0628
1783110085482,1,11.0000004b,Drive,Loading,pitch.0,1492174,0.9754,6.8851,38.9481,21.3687,73.871,-10.6255,-0.2194,0.0635
1783110085482,1,12.00000015,Lower Delivery,Loading,pitch.0,1491184,-0.0011,-0.0004,0.0181,-0.1505,-0.069,0.0143,0.0,0.0
1783110085482,1,12.00000018,Upper Delivery,Loading,pitch.0,1493546,0.0241,0.0641,0.0474,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085482,1,Pitching Mound.Delivery,,Loading,pitch.0,1490366,0.0192,0.056,0.0699,-0.2503,-0.0994,0.0204,0.0,0.0
1783110085482,1,Pitching Mound.Drive,,Loading,pitch.0,1492174,0.9754,6.8851,38.9481,21.3687,73.871,-10.6255,-0.2194,0.0635
1783110085482,1,Pitching Mound.Parent,,Loading,pitch.0,1489066,0.9946,6.9411,39.018,21.1184,73.7716,-10.6051,-0.219,0.0631
1783110085483,1,11.0000004b,Drive,Loading,pitch.0,1492175,0.9829,6.8873,38.9897,21.4183,73.8536,-10.6667,-0.2191,0.0635
1783110085483,1,11.0000004b,Drive,Loading,pitch.0,1492176,0.9617,6.8988,38.9911,21.4984,74.034,-10.6564,-0.2196,0.0638
1783110085483,1,12.00000015,Lower Delivery,Loading,pitch.0,1491185,-0.0013,-0.0003,0.0174,-0.1365,-0.0713,0.0142,0.0,0.0
1783110085483,1,12.00000018,Upper Delivery,Loading,pitch.0,1493547,0.0286,0.0887,-0.0033,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085483,1,Pitching Mound.Delivery,,Loading,pitch.0,1490367,0.0228,0.0638,0.0647,-0.2351,-0.1016,0.0216,0.0,0.0
1783110085483,1,Pitching Mound.Drive,,Loading,pitch.0,1492175,0.9829,6.8873,38.9897,21.4183,73.8536,-10.6667,-0.2191,0.0635
1783110085483,1,Pitching Mound.Drive,,Loading,pitch.0,1492176,0.9617,6.8988,38.9911,21.4984,74.034,-10.6564,-0.2196,0.0638
1783110085483,1,Pitching Mound.Parent,,Loading,pitch.0,1489067,1.0057,6.9512,39.0544,21.1832,73.7519,-10.6451,-0.2187,0.0632
1783110085484,1,12.00000015,Lower Delivery,Loading,pitch.0,1491186,-0.0009,-0.0001,0.0174,-0.1364,-0.0696,0.0148,0.0,0.0
1783110085484,1,12.00000018,Upper Delivery,Loading,pitch.0,1493548,0.0209,0.0387,0.0829,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085484,1,Pitching Mound.Delivery,,Loading,pitch.0,1490368,0.0276,0.0886,0.0141,-0.2178,-0.0999,0.0236,0.0,0.0
1783110085484,1,Pitching Mound.Parent,,Loading,pitch.0,1489068,0.9893,6.9874,39.0052,21.2806,73.934,-10.6328,-0.2196,0.0639
1783110085485,1,11.0000004b,Drive,Loading,pitch.0,1492177,0.9554,6.8897,39.0537,21.5456,74.0415,-10.6859,-0.2193,0.0638
1783110085485,1,12.00000015,Lower Delivery,Loading,pitch.0,1491187,-0.0006,-0.0005,0.0181,-0.1828,-0.0872,0.0135,0.0,0.0
1783110085485,1,12.00000018,Upper Delivery,Loading,pitch.0,1493549,0.0246,0.0582,0.045,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085485,1,Pitching Mound.Delivery,,Loading,pitch.0,1490369,0.0202,0.0382,0.101,-0.2932,-0.1175,0.0196,0.0,0.0
1783110085485,1,Pitching Mound.Drive,,Loading,pitch.0,1492177,0.9554,6.8897,39.0537,21.5456,74.0415,-10.6859,-0.2193,0.0638
1783110085485,1,Pitching Mound.Parent,,Loading,pitch.0,1489069,0.9756,6.9279,39.1547,21.2524,73.924,-10.6663,-0.2187,0.0631
1783110085486,1,11.0000004b,Drive,Loading,pitch.0,1492178,0.9525,6.8876,38.989,21.5529,73.9174,-10.6692,-0.2193,0.0639
1783110085486,1,12.00000015,Lower Delivery,Loading,pitch.0,1491188,-0.001,-0.0006,0.0183,-0.1806,-0.0946,0.0117,0.0,0.0
1783110085486,1,12.00000018,Upper Delivery,Loading,pitch.0,1493550,0.0215,0.0374,0.0593,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085486,1,Pitching Mound.Delivery,,Loading,pitch.0,1490370,0.0235,0.0576,0.0632,-0.278,-0.125,0.0192,0.0,0.0
1783110085486,1,Pitching Mound.Drive,,Loading,pitch.0,1492178,0.9525,6.8876,38.989,21.5529,73.9174,-10.6692,-0.2193,0.0639
1783110085486,1,Pitching Mound.Parent,,Loading,pitch.0,1489070,0.976,6.9452,39.0523,21.2749,73.7924,-10.65,-0.2189,0.0636
1783110085487,1,11.0000004b,Drive,Loading,pitch.0,1492179,0.9504,6.9024,39.0976,21.5208,73.8919,-10.6809,-0.2186,0.0637
1783110085487,1,12.00000015,Lower Delivery,Loading,pitch.0,1491189,-0.001,-0.0006,0.0185,-0.1791,-0.0905,0.0126,0.0,0.0
1783110085487,1,12.00000018,Upper Delivery,Loading,pitch.0,1493551,0.0231,0.0424,0.0747,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085487,1,Pitching Mound.Delivery,,Loading,pitch.0,1490371,0.0205,0.0368,0.0779,-0.2814,-0.1209,0.019,0.0,0.0
1783110085487,1,Pitching Mound.Drive,,Loading,pitch.0,1492179,0.9504,6.9024,39.0976,21.5208,73.8919,-10.6809,-0.2186,0.0637
1783110085487,1,Pitching Mound.Parent,,Loading,pitch.0,1489071,0.9709,6.9392,39.1755,21.2394,73.7711,-10.6619,-0.2182,0.0632
1783110085488,1,11.0000004b,Drive,Loading,pitch.0,1492180,0.9412,6.891,39.0065,21.4255,73.9165,-10.6731,-0.2192,0.0635
1783110085488,1,12.00000015,Lower Delivery,Loading,pitch.0,1491190,-0.0015,-0.0004,0.0172,-0.1868,-0.1043,0.011,0.0,0.0
1783110085488,1,12.00000018,Upper Delivery,Loading,pitch.0,1493552,0.0228,0.0378,0.0631,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085488,1,Pitching Mound.Delivery,,Loading,pitch.0,1490372,0.0216,0.042,0.0919,-0.2947,-0.1346,0.0182,0.0,0.0
1783110085488,1,Pitching Mound.Drive,,Loading,pitch.0,1492180,0.9412,6.891,39.0065,21.4255,73.9165,-10.6731,-0.2192,0.0635
1783110085488,1,Pitching Mound.Parent,,Loading,pitch.0,1489072,0.9628,6.933,39.0984,21.1308,73.7819,-10.655,-0.2187,0.0629
1783110085489,1,11.0000004b,Drive,Loading,pitch.0,1492181,0.9482,6.893,38.94,21.5288,73.6961,-10.6903,-0.2189,0.064
1783110085489,1,12.00000015,Lower Delivery,Loading,pitch.0,1491191,-0.0014,-0.0008,0.0182,-0.2217,-0.1156,0.0102,0.0,0.0
1783110085489,1,12.00000018,Upper Delivery,Loading,pitch.0,1493553,0.0203,0.0295,0.0696,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085489,1,Pitching Mound.Delivery,,Loading,pitch.0,1490373,0.0214,0.037,0.0813,-0.3253,-0.146,0.0172,0.0,0.0
1783110085489,1,Pitching Mound.Drive,,Loading,pitch.0,1492181,0.9482,6.893,38.94,21.5288,73.6961,-10.6903,-0.2189,0.064
1783110085489,1,Pitching Mound.Parent,,Loading,pitch.0,1489073,0.9696,6.93,39.0213,21.2035,73.5501,-10.6731,-0.2185,0.0634
1783110085490,1,11.0000004b,Drive,Loading,pitch.0,1492182,0.9412,6.8891,39.0312,21.4914,73.8688,-10.6757,-0.2189,0.0637
1783110085490,1,11.0000004b,Drive,Loading,pitch.0,1492183,0.9578,6.8852,39.0043,21.4242,73.6803,-10.6607,-0.2185,0.0635
1783110085490,1,12.00000015,Lower Delivery,Loading,pitch.0,1491192,-0.0018,-0.0006,0.0168,-0.1739,-0.1072,0.0108,0.0,0.0
1783110085490,1,12.00000018,Upper Delivery,Loading,pitch.0,1493554,0.0228,0.0453,0.0495,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085490,1,Pitching Mound.Delivery,,Loading,pitch.0,1490374,0.0185,0.0289,0.0864,-0.2802,-0.1376,0.0171,0.0,0.0
1783110085490,1,Pitching Mound.Drive,,Loading,pitch.0,1492182,0.9412,6.8891,39.0312,21.4914,73.8688,-10.6757,-0.2189,0.0637
1783110085490,1,Pitching Mound.Drive,,Loading,pitch.0,1492183,0.9578,6.8852,39.0043,21.4242,73.6803,-10.6607,-0.2185,0.0635
1783110085490,1,Pitching Mound.Parent,,Loading,pitch.0,1489074,0.9597,6.9181,39.1176,21.2111,73.7312,-10.6586,-0.2184,0.0631
1783110085491,1,11.0000004b,Drive,Loading,pitch.0,1492184,0.956,6.8708,38.9494,21.3722,73.6795,-10.6465,-0.2188,0.0635
1783110085491,1,12.00000015,Lower Delivery,Loading,pitch.0,1491193,-0.0019,0.0001,0.015,-0.1379,-0.0904,0.0108,0.0,0.0
1783110085491,1,12.00000018,Upper Delivery,Loading,pitch.0,1493555,0.0229,0.0455,0.0493,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085491,1,Pitching Mound.Delivery,,Loading,pitch.0,1490375,0.021,0.0453,0.0645,-0.2381,-0.1208,0.018,0.0,0.0
1783110085491,1,Pitching Mound.Drive,,Loading,pitch.0,1492184,0.956,6.8708,38.9494,21.3722,73.6795,-10.6465,-0.2188,0.0635
1783110085491,1,Pitching Mound.Parent,,Loading,pitch.0,1489075,0.9788,6.9306,39.0688,21.1861,73.5596,-10.6427,-0.2181,0.0631
1783110085492,1,11.0000004b,Drive,Loading,pitch.0,1492185,0.9506,6.8816,38.8857,21.3681,73.7333,-10.6743,-0.2193,0.0636
1783110085492,1,12.00000015,Lower Delivery,Loading,pitch.0,1491194,-0.002,0.0003,0.0134,-0.117,-0.0958,0.0093,0.0,0.0
1783110085492,1,12.00000018,Upper Delivery,Loading,pitch.0,1493556,0.0276,0.079,0.003,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085492,1,Pitching Mound.Delivery,,Loading,pitch.0,1490376,0.0209,0.0458,0.0627,-0.2176,-0.1262,0.0166,0.0,0.0
1783110085492,1,Pitching Mound.Drive,,Loading,pitch.0,1492185,0.9506,6.8816,38.8857,21.3681,73.7333,-10.6743,-0.2193,0.0636
1783110085492,1,Pitching Mound.Parent,,Loading,pitch.0,1489076,0.9768,6.9166,39.0121,21.1547,73.5533,-10.6299,-0.2185,0.0631
1783110085493,1,11.0000004b,Drive,Loading,pitch.0,1492186,0.9629,6.8753,38.8234,21.3736,73.5838,-10.6461,-0.2192,0.0637
1783110085493,1,12.00000015,Lower Delivery,Loading,pitch.0,1491195,-0.0022,0.0,0.0135,-0.1107,-0.0904,0.0089,0.0,0.0
1783110085493,1,12.00000018,Upper Delivery,Loading,pitch.0,1493557,0.0253,0.0537,0.0781,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085493,1,Pitching Mound.Delivery,,Loading,pitch.0,1490377,0.0254,0.079,0.0165,-0.1955,-0.1208,0.0179,0.0,0.0
1783110085493,1,Pitching Mound.Drive,,Loading,pitch.0,1492186,0.9629,6.8753,38.8234,21.3736,73.5838,-10.6461,-0.2192,0.0637
1783110085493,1,Pitching Mound.Parent,,Loading,pitch.0,1489077,0.976,6.9606,38.9022,21.1726,73.6125,-10.6564,-0.2192,0.0636
1783110085494,1,12.00000015,Lower Delivery,Loading,pitch.0,1491196,-0.0021,-0.0002,0.014,-0.0879,-0.0827,0.0098,0.0,0.0
1783110085494,1,12.00000018,Upper Delivery,Loading,pitch.0,1493558,0.0234,0.0589,0.0775,-0.0884,-0.0304,-0.0012,0.0,0.0
1783110085494,1,Pitching Mound.Delivery,,Loading,pitch.0,1490378,0.0232,0.0535,0.0921,-0.1981,-0.1131,0.0179,0.0,0.0
1783110085494,1,Pitching Mound.Parent,,Loading,pitch.0,1489078,0.9861,6.9289,38.9155,21.1755,73.4707,-10.6282,-0.2187,0.063
1783110085495,1,11.0000004b,Drive,Loading,pitch.0,1492187,0.9684,6.8665,38.8604,21.3342,73.516,-10.6388,-0.2188,0.0635
1783110085495,1,11.0000004b,Drive,Loading,pitch.0,1492188,0.9605,6.8717,38.7822,21.3064,73.3971,-10.6561,-0.2189,0.0635
1783110085495,1,12.00000015,Lower Delivery,Loading,pitch.0,1491197,-0.0023,0.0,0.0135,-0.0673,-0.0724,0.011,0.0,0.0
