Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783361808488,1,12.00000018,Upper Delivery,Loading,pitch.0,573521,1.0048,1.1783,0.9073,-0.7236,-0.7604,0.3931,0.0,0.0
1783361808488,1,Pitching Mound.Parent,,Loading,pitch.0,534597,2.7771,5.5271,39.4999,31.0929,41.8923,-2.5022,-0.1156,0.0793
1783361808489,1,12.00000018,Upper Delivery,Loading,pitch.0,573522,1.0329,1.1516,0.8646,-0.3217,-0.7204,0.3275,0.0,0.0
1783361808489,1,Pitching Mound.Parent,,Loading,pitch.0,534598,2.7992,5.474,39.3027,31.421,41.9145,-2.5426,-0.1162,0.0798
1783361808490,1,11.0000004b,Drive,Loading,pitch.0,572538,1.9203,4.877,38.4123,31.9936,42.93,-3.2823,-0.1191,0.0888
1783361808490,1,11.0000004b,Drive,Loading,pitch.0,572539,1.9212,4.8635,38.2977,32.0664,42.804,-3.292,-0.1191,0.0893
1783361808490,1,12.00000015,Lower Delivery,Loading,pitch.0,572405,-0.1411,-0.5868,0.0351,-0.0378,-0.1821,0.0213,0.0,0.0
1783361808490,1,12.00000018,Upper Delivery,Loading,pitch.0,573523,0.9788,1.1108,0.9186,0.0429,-0.6437,0.2653,0.0,0.0
1783361808490,1,Pitching Mound.Delivery,,Loading,pitch.0,535020,0.8377,0.5241,0.9537,-0.2953,-0.8258,0.6674,0.0,0.0
1783361808490,1,Pitching Mound.Drive,,Loading,pitch.0,572538,1.9203,4.877,38.4123,31.9936,42.93,-3.2823,-0.1191,0.0888
1783361808490,1,Pitching Mound.Drive,,Loading,pitch.0,572539,1.9212,4.8635,38.2977,32.0664,42.804,-3.292,-0.1191,0.0893
1783361808490,1,Pitching Mound.Parent,,Loading,pitch.0,534599,2.758,5.4011,39.366,31.6983,42.1041,-2.6149,-0.1163,0.079
1783361808491,1,12.00000015,Lower Delivery,Loading,pitch.0,572406,-0.1456,-0.5944,0.0364,-0.0357,-0.1819,0.0211,0.0,0.0
1783361808491,1,12.00000018,Upper Delivery,Loading,pitch.0,573524,0.9872,1.0972,0.8648,-0.2459,-0.5958,0.2502,0.0,0.0
1783361808491,1,Pitching Mound.Delivery,,Loading,pitch.0,535021,0.8415,0.5028,0.9012,-0.5632,-0.7777,0.6565,0.0,0.0
