Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783362890424,1,11.0000004b,Drive,Loading,pitch.0,669819,-1.7144,0.8085,85.9921,68.8943,46.822,5.43,-0.056,0.0824
1783362890424,1,12.00000015,Lower Delivery,Loading,pitch.0,669558,-0.5637,-0.9721,0.7193,-1.1478,0.4457,0.8458,0.0,0.0
1783362890424,1,Pitching Mound.Drive,,Loading,pitch.0,669819,-1.7144,0.8085,85.9921,68.8943,46.822,5.43,-0.056,0.0824
1783362890424,1,Pitching Mound.Parent,,Loading,pitch.0,631615,-2.4328,-1.0971,87.7285,70.7541,47.6105,8.9783,-0.0549,0.0796
1783362890425,1,11.0000004b,Drive,Loading,pitch.0,669820,-1.7141,0.8152,86.0723,68.7794,46.6503,5.382,-0.0558,0.0822
1783362890425,1,12.00000015,Lower Delivery,Loading,pitch.0,669559,-0.5865,-1.0002,0.7793,-1.1307,0.5007,0.8703,0.0,0.0
1783362890425,1,12.00000018,Upper Delivery,Loading,pitch.0,670799,-0.1597,-0.9359,1.0348,3.203,0.2965,2.5417,0.0,0.0
1783362890425,1,Pitching Mound.Delivery,,Loading,pitch.0,632104,-0.7462,-1.9361,1.8141,1.9855,0.7972,3.557,0.0,0.0
1783362890425,1,Pitching Mound.Drive,,Loading,pitch.0,669820,-1.7141,0.8152,86.0723,68.7794,46.6503,5.382,-0.0558,0.0822
1783362890425,1,Pitching Mound.Parent,,Loading,pitch.0,631616,-2.4602,-1.1209,87.8864,70.7648,47.4475,8.939,-0.0546,0.0795
1783362890426,1,11.0000004b,Drive,Loading,pitch.0,669821,-1.7169,0.8426,86.1555,68.5305,46.3112,5.3088,-0.0553,0.0818
1783362890426,1,12.00000015,Lower Delivery,Loading,pitch.0,669560,-0.606,-0.978,0.8015,-1.3672,0.2978,0.8647,0.0,0.0
1783362890426,1,12.00000018,Upper Delivery,Loading,pitch.0,670800,-0.1949,-0.9114,1.0213,3.4761,0.2405,2.6114,0.0,0.0
1783362890426,1,Pitching Mound.Delivery,,Loading,pitch.0,632105,-0.801,-1.8894,1.8228,2.0343,0.5383,3.6159,0.0,0.0
1783362890426,1,Pitching Mound.Drive,,Loading,pitch.0,669821,-1.7169,0.8426,86.1555,68.5305,46.3112,5.3088,-0.0553,0.0818
1783362890426,1,Pitching Mound.Parent,,Loading,pitch.0,631617,-2.5179,-1.0469,87.9784,70.5648,46.8495,8.9247,-0.0542,0.0793
1783362890427,1,11.0000004b,Drive,Loading,pitch.0,669822,-1.719,0.8582,86.1677,68.2402,45.9374,5.2214,-0.0549,0.0815
1783362890427,1,11.0000004b,Drive,Loading,pitch.0,669823,-1.7163,0.8817,86.2341,68.0336,45.6348,5.1444,-0.0544,0.0812
1783362890427,1,12.00000015,Lower Delivery,Loading,pitch.0,669561,-0.6014,-0.9616,0.8369,-1.6265,0.0849,0.9028,0.0,0.0
1783362890427,1,12.00000018,Upper Delivery,Loading,pitch.0,670801,-0.2596,-0.9479,1.0922,3.2927,0.3703,2.5868,0.0,0.0
1783362890427,1,Pitching Mound.Delivery,,Loading,pitch.0,632106,-0.861,-1.9095,1.929,1.5794,0.4552,3.6058,0.0,0.0
1783362890427,1,Pitching Mound.Drive,,Loading,pitch.0,669822,-1.719,0.8582,86.1677,68.2402,45.9374,5.2214,-0.0549,0.0815
1783362890427,1,Pitching Mound.Drive,,Loading,pitch.0,669823,-1.7163,0.8817,86.2341,68.0336,45.6348,5.1444,-0.0544,0.0812
1783362890427,1,Pitching Mound.Parent,,Loading,pitch.0,631618,-2.58,-1.0513,88.0968,69.8196,46.3926,8.8272,-0.0536,0.0787
1783362890428,1,11.0000004b,Drive,Loading,pitch.0,669824,-1.7141,0.8965,86.2366,67.6538,45.2205,5.0417,-0.054,0.0807
1783362890428,1,12.00000015,Lower Delivery,Loading,pitch.0,669562,-0.597,-0.9544,0.7964,-1.6361,0.1051,0.8461,0.0,0.0
1783362890428,1,12.00000018,Upper Delivery,Loading,pitch.0,670802,-0.318,-0.8763,1.0573,3.112,0.3651,2.566,0.0,0.0
1783362890428,1,Pitching Mound.Delivery,,Loading,pitch.0,632107,-0.915,-1.8307,1.8537,1.3871,0.4702,3.507,0.0,0.0
1783362890428,1,Pitching Mound.Drive,,Loading,pitch.0,669824,-1.7141,0.8965,86.2366,67.6538,45.2205,5.0417,-0.054,0.0807
1783362890428,1,Pitching Mound.Parent,,Loading,pitch.0,631619,-2.6313,-0.949,88.0877,69.4207,46.1051,8.6515,-0.0533,0.0785
1783362890429,1,11.0000004b,Drive,Loading,pitch.0,669825,-1.7121,0.9223,86.303,67.4755,45.1668,4.9448,-0.0538,0.0804
