PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-05-26,10:00:42.81,"Licardi, Matt",1000382259,Right,,,,,,Fastball,Live,,80.83105,-0.5659963894,-4.176376378,1885.281574,220.5330234,1:15,5.15017,1.83176,4.94278,-28.44564,15.98599,13.72829,2.24345,-0.97751,73.68071,-5.813782261,-1.640591958,0.4797528257,-8.34153,8.49887,-1.43714,50,5.07219,8.08676,-117.17211,-2.13291,-11.57971,22.44172,-20.37591,0d494f0c-5b46-4baf-bc7e-81cc84eb2252,9341c03c-f48b-43c7-8a43-06f5112db9c5,78.56637,Pitching,23360159,,,,,,,,,,,,,,,,,,,,12.82163804,1838.273239,0.9750656159,,6127cb52-440e-42ae-aa7e-4775e5d8f8bc,777d97c6-65e3-4324-a8a6-c6200e16cd1a
2,2026-05-26,10:01:01.26,"Licardi, Matt",1000382259,Right,,,,,,Fastball,Live,,81.04098,-0.812104071,-5.525421987,1834.005658,222.4666662,1:30,5.11976,1.81596,5.10619,-27.38281,16.69284,15.36261,2.06919,-2.12528,73.8502,-5.873434242,-2.688000678,0.4778270519,-9.61062,8.98472,-1.30606,50,5.02202,10.83125,-117.27347,-2.58523,-13.37435,22.32912,-19.67073,6bd3bf9d-2dd9-4920-af2a-99e7ef04f1fd,9341c03c-f48b-43c7-8a43-06f5112db9c5,78.88302,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-0.7466990796,1833.849914,0.99991508,,0572aad4-39bb-4b1a-b485-24c3953b9bf3,777d97c6-65e3-4324-a8a6-c6200e16cd1a
3,2026-05-26,10:01:18.78,"Licardi, Matt",1000382259,Right,,,,,,Fastball,Live,,80.56835,-0.7133203773,-3.783827581,1810.615712,221.7685846,1:30,5.04342,1.69171,4.83447,-29.65183,15.11557,13.55187,1.89555,-0.76671,73.67064,-6.164320604,-1.28692954,0.4815621472,-8.07973,8.04624,-1.32844,50,4.94793,7.25787,-116.84761,-2.48639,-11.18192,21.80764,-21.03848,cba4d2b0-714e-4144-99a9-e6e17befec4e,9341c03c-f48b-43c7-8a43-06f5112db9c5,78.27118,Pitching,23360159,,,,,,,,,,,,,,,,,,,,16.0000073,1740.475467,0.9612616608,,e9c1fb0c-a5e1-4bc1-b066-c57f2b79599b,777d97c6-65e3-4324-a8a6-c6200e16cd1a
4,2026-05-26,10:01:35.48,"Licardi, Matt",1000382259,Right,,,,,,Splitter,Live,,68.7513,1.21533813,-1.9658143,792.220854,28.04238466,7:00,5.01795,1.80435,4.67292,-72.27472,-9.78924,-5.19046,0.15002,-0.49569,63.17355,-11.99196213,-2.926536176,0.5689328078,2.06842,-5.45826,-1.59988,50,5.07875,3.57763,-99.70703,-0.04654,2.05489,17.99667,-37.59659,b406f959-72e6-4317-9048-9c11f32d7f9f,9341c03c-f48b-43c7-8a43-06f5112db9c5,66.25113,Pitching,23360159,,,,,,,,,,,,,,,,,,,,52.95136871,477.3072568,0.6024926691,,76e835ab-009e-4ea8-9895-8b6238bb6114,777d97c6-65e3-4324-a8a6-c6200e16cd1a
5,2026-05-26,10:01:57.12,"Licardi, Matt",1000382259,Right,,,,,,Splitter,Live,,68.52168,1.331405351,-2.598996087,969.7563384,220.1854156,1:15,4.96898,1.86142,5.1791,-59.05011,3.03318,2.60995,1.30222,-0.36786,62.10165,-9.649177671,-2.110053934,0.5670988696,-2.24697,1.15783,-1.62187,50,5.04933,4.43852,-99.36891,0.68182,-2.20384,18.75338,-31.03844,518bdb89-a0f2-4680-9449-77662e9c9151,9341c03c-f48b-43c7-8a43-06f5112db9c5,66.46537,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,57d084db-29c8-487a-89a5-4af7bfa194b3,777d97c6-65e3-4324-a8a6-c6200e16cd1a
6,2026-05-26,10:02:22.96,"Licardi, Matt",1000382259,Right,,,,,,Splitter,Live,,66.61022,2.245000305,-0.6905008064,,,,4.97918,1.84705,5.25478,-60.95873,5.36786,-6.80849,2.00962,0.63095,59.47089,-9.209182956,-1.978781505,0.5861587273,3.35995,2.00656,-1.77904,50,5.14163,1.34199,-96.54705,2.1879,3.06492,19.72935,-30.34368,ed94ab37-1dc7-4961-9bbd-1918e747a12e,9341c03c-f48b-43c7-8a43-06f5112db9c5,64.30415,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,7f89c499-5e05-41a6-b913-3d362ee0a131,777d97c6-65e3-4324-a8a6-c6200e16cd1a
7,2026-05-26,10:02:58.58,"Licardi, Matt",1000382259,Right,,,,,,Splitter,Live,,68.73181,1.406226227,-1.592836163,,,,5.0256,1.84418,4.64555,-72.00448,-8.39303,-2.35453,0.36206,0.13423,61.99741,-11.88202877,-2.032858398,0.5740358767,0.63641,-4.88644,-1.67938,50,5.10712,2.8374,-99.53441,0.31556,0.6187,20.57727,-36.92449,4ad04c77-0e0f-4ba9-876a-79eea424321a,9341c03c-f48b-43c7-8a43-06f5112db9c5,65.66217,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,4ea4d9e3-b047-44d1-96b4-e0ef9af67609,777d97c6-65e3-4324-a8a6-c6200e16cd1a
8,2026-05-26,10:03:19.20,"Licardi, Matt",1000382259,Right,,,,,,Fastball,Live,,81.19755,0.4880921846,-4.281046313,1802.040583,226.8427979,1:30,5.09689,1.65579,5.22033,-29.33645,14.4949,15.55099,3.11232,-1.08026,73.47011,-4.974753704,-1.384806747,0.4765010384,-9.49666,7.50083,-1.27204,50,5.12052,8.29969,-117.68153,0.04384,-13.21138,23.99626,-21.73918,c31322fe-0ad0-4d82-9eab-70113efd69fa,9341c03c-f48b-43c7-8a43-06f5112db9c5,79.10253,Pitching,23360159,,,,,,,,,,,,,,,,,,,,14.55822126,1744.181955,0.9678927163,,90e8b32c-7204-4b5d-97cd-18d32fe4f9a1,777d97c6-65e3-4324-a8a6-c6200e16cd1a
9,2026-05-26,10:03:38.77,"Licardi, Matt",1000382259,Right,,,,,,Sweeper,Live,,71.65385,2.392672012,-1.384168499,2138.217907,139.1710141,10:45,4.89478,2.01924,4.78619,-50.33615,6.675,-5.80025,2.96948,0.22394,65.20308,-6.890451584,-2.457453109,0.543439608,2.59943,2.75169,-1.87632,50,5.09107,2.69079,-103.95184,2.79137,2.82353,18.61639,-29.18514,110488a7-88dc-4279-a8bb-b42d050e7709,9341c03c-f48b-43c7-8a43-06f5112db9c5,69.35902,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,7ac5de55-94c8-45be-9ad5-16c859019e86,777d97c6-65e3-4324-a8a6-c6200e16cd1a
10,2026-05-26,10:04:35.14,"Licardi, Matt",1000382259,Right,,,,,,Sweeper,Live,,69.37833,0.419380537,-2.367686827,2188.019838,100.7616659,9:15,4.93747,1.88263,5.18166,-58.37021,2.01576,-10.86219,0.46816,-1.25119,63.31859,-10.37647734,-4.396623737,0.5592930278,4.96106,0.92716,-1.65479,50,4.93347,4.46663,-100.67039,-0.897,5.00488,18.92677,-31.2387,fd1b91ab-2f50-4171-a095-223ae63a3471,9341c03c-f48b-43c7-8a43-06f5112db9c5,67.39301,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,819fca8c-cae4-4b4e-b823-7381e766a65f,777d97c6-65e3-4324-a8a6-c6200e16cd1a
