Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783363131310,1,12.00000018,Upper Delivery,Loading,pitch.0,693891,-0.0002,-0.0121,-0.0267,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131311,1,11.0000004b,Drive,Loading,pitch.0,692898,0.5177,3.2701,44.5352,20.6711,23.0563,-0.3256,-0.0711,0.0637
1783363131311,1,12.00000018,Upper Delivery,Loading,pitch.0,693892,0.0023,-0.0019,-0.0209,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131311,1,Pitching Mound.Drive,,Loading,pitch.0,692898,0.5177,3.2701,44.5352,20.6711,23.0563,-0.3256,-0.0711,0.0637
1783363131312,1,12.00000018,Upper Delivery,Loading,pitch.0,693893,0.003,-0.0038,-0.0472,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131313,1,11.0000004b,Drive,Loading,pitch.0,692899,0.5211,3.2595,44.5199,20.6288,23.0884,-0.281,-0.0712,0.0636
1783363131313,1,11.0000004b,Drive,Loading,pitch.0,692900,0.5072,3.2744,44.6188,20.6469,23.2897,-0.276,-0.0717,0.0635
1783363131313,1,12.00000018,Upper Delivery,Loading,pitch.0,693894,0.0023,-0.0022,-0.1109,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131313,1,Pitching Mound.Drive,,Loading,pitch.0,692899,0.5211,3.2595,44.5199,20.6288,23.0884,-0.281,-0.0712,0.0636
1783363131313,1,Pitching Mound.Drive,,Loading,pitch.0,692900,0.5072,3.2744,44.6188,20.6469,23.2897,-0.276,-0.0717,0.0635
1783363131314,1,11.0000004b,Drive,Loading,pitch.0,692901,0.5199,3.2437,44.499,20.599,23.265,-0.2356,-0.0718,0.0636
1783363131314,1,12.00000018,Upper Delivery,Loading,pitch.0,693895,0.0032,-0.0035,-0.0689,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131314,1,Pitching Mound.Drive,,Loading,pitch.0,692901,0.5199,3.2437,44.499,20.599,23.265,-0.2356,-0.0718,0.0636
1783363131315,1,11.0000004b,Drive,Loading,pitch.0,692902,0.5373,3.2174,44.4161,20.4676,23.2268,-0.2084,-0.0718,0.0633
1783363131315,1,12.00000018,Upper Delivery,Loading,pitch.0,693896,0.0042,-0.0098,-0.0532,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131315,1,Pitching Mound.Drive,,Loading,pitch.0,692902,0.5373,3.2174,44.4161,20.4676,23.2268,-0.2084,-0.0718,0.0633
1783363131316,1,11.0000004b,Drive,Loading,pitch.0,692903,0.5322,3.2223,44.4372,20.4986,23.377,-0.221,-0.0722,0.0633
1783363131316,1,12.00000015,Lower Delivery,Loading,pitch.0,692614,-0.0131,-0.0036,0.0315,-0.017,-0.0158,0.0146,0.0,0.0
1783363131316,1,12.00000018,Upper Delivery,Loading,pitch.0,693897,0.0051,-0.0051,0.016,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131316,1,Pitching Mound.Delivery,,Loading,pitch.0,655146,-0.0088,-0.0135,-0.0217,-0.0766,-0.0461,0.0193,0.0,0.0
1783363131316,1,Pitching Mound.Drive,,Loading,pitch.0,692903,0.5322,3.2223,44.4372,20.4986,23.377,-0.221,-0.0722,0.0633
1783363131316,1,Pitching Mound.Parent,,Loading,pitch.0,654647,0.5284,3.204,44.3944,20.391,23.1806,-0.1891,-0.0718,0.064
1783363131317,1,11.0000004b,Drive,Loading,pitch.0,692904,0.5341,3.2116,44.4442,20.4215,23.1739,-0.2138,-0.0716,0.0631
1783363131317,1,12.00000015,Lower Delivery,Loading,pitch.0,692615,-0.0134,-0.0025,0.0295,-0.0012,-0.0068,0.0165,0.0,0.0
1783363131317,1,12.00000018,Upper Delivery,Loading,pitch.0,693898,0.0071,-0.0062,0.0197,-0.0884,-0.0304,-0.0012,0.0,0.0
1783363131317,1,Pitching Mound.Delivery,,Loading,pitch.0,655147,-0.0083,-0.0076,0.0455,-0.0849,-0.0372,0.0215,0.0,0.0
1783363131317,1,Pitching Mound.Drive,,Loading,pitch.0,692904,0.5341,3.2116,44.4442,20.4215,23.1739,-0.2138,-0.0716,0.0631
1783363131317,1,Pitching Mound.Parent,,Loading,pitch.0,654648,0.5239,3.2146,44.4827,20.4136,23.3398,-0.1995,-0.0722,0.0634
1783363131318,1,11.0000004b,Drive,Loading,pitch.0,692905,0.5286,3.2247,44.4021,20.4251,23.1806,-0.2264,-0.0717,0.0632
