Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783106672710,1,12.00000018,Upper Delivery,Loading,pitch.0,1186670,0.301,-0.947,1.2773,0.9393,0.633,2.8032,0.0,0.0
1783106672710,1,Pitching Mound.Parent,,Loading,pitch.0,1183108,0.6356,2.4611,44.0981,31.2181,31.1102,2.4233,-0.0752,0.0694
1783106672711,1,11.0000004b,Drive,Loading,pitch.0,1185666,-0.2397,4.0425,42.1072,30.2514,30.5359,-0.1302,-0.0787,0.0779
1783106672711,1,12.00000015,Lower Delivery,Loading,pitch.0,1184845,0.5556,-0.6495,0.6238,0.0442,-0.1126,-0.2045,0.0,0.0
1783106672711,1,12.00000018,Upper Delivery,Loading,pitch.0,1186671,0.3229,-0.9025,1.3593,0.964,0.4772,2.7703,0.0,0.0
1783106672711,1,Pitching Mound.Delivery,,Loading,pitch.0,1184145,0.8785,-1.552,1.9831,0.7581,0.3646,2.4867,0.0,0.0
1783106672711,1,Pitching Mound.Drive,,Loading,pitch.0,1185666,-0.2397,4.0425,42.1072,30.2514,30.5359,-0.1302,-0.0787,0.0779
1783106672711,1,Pitching Mound.Parent,,Loading,pitch.0,1183109,0.6388,2.4905,44.0903,31.0095,30.9005,2.3565,-0.0751,0.0688
1783106672712,1,11.0000004b,Drive,Loading,pitch.0,1185667,-0.2406,4.0371,42.2321,30.3825,30.7177,-0.1433,-0.0789,0.078
1783106672712,1,12.00000015,Lower Delivery,Loading,pitch.0,1184846,0.5623,-0.6527,0.6573,0.3168,-0.1054,-0.2011,0.0,0.0
1783106672712,1,12.00000018,Upper Delivery,Loading,pitch.0,1186672,0.3199,-0.9281,1.3853,0.8806,0.5545,2.7761,0.0,0.0
1783106672712,1,Pitching Mound.Delivery,,Loading,pitch.0,1184146,0.8821,-1.5808,2.0426,0.9498,0.4491,2.4926,0.0,0.0
1783106672712,1,Pitching Mound.Drive,,Loading,pitch.0,1185667,-0.2406,4.0371,42.2321,30.3825,30.7177,-0.1433,-0.0789,0.078
1783106672712,1,Pitching Mound.Parent,,Loading,pitch.0,1183110,0.6415,2.4562,44.2746,31.3323,31.1668,2.3493,-0.0753,0.0688
1783106672713,1,11.0000004b,Drive,Loading,pitch.0,1185668,-0.2509,4.0358,42.2027,30.4471,30.7759,-0.1759,-0.0791,0.0783
1783106672713,1,12.00000015,Lower Delivery,Loading,pitch.0,1184847,0.5614,-0.638,0.6347,0.8211,-0.0801,-0.2715,0.0,0.0
1783106672713,1,12.00000018,Upper Delivery,Loading,pitch.0,1186673,0.3159,-0.9666,1.4294,1.1815,0.4648,2.8021,0.0,0.0
1783106672713,1,Pitching Mound.Delivery,,Loading,pitch.0,1184147,0.8773,-1.6046,2.064,1.7324,0.3847,2.4472,0.0,0.0
1783106672713,1,Pitching Mound.Drive,,Loading,pitch.0,1185668,-0.2509,4.0358,42.2027,30.4471,30.7759,-0.1759,-0.0791,0.0783
1783106672713,1,Pitching Mound.Parent,,Loading,pitch.0,1183111,0.6264,2.4312,44.2667,32.1795,31.1606,2.2713,-0.0754,0.0685
1783106672714,1,11.0000004b,Drive,Loading,pitch.0,1185669,-0.2484,4.0383,42.2567,30.4579,30.756,-0.134,-0.079,0.0782
1783106672714,1,12.00000015,Lower Delivery,Loading,pitch.0,1184848,0.5717,-0.6442,0.6432,1.02,-0.0394,-0.2417,0.0,0.0
1783106672714,1,12.00000018,Upper Delivery,Loading,pitch.0,1186674,0.3191,-0.954,1.4084,0.9679,0.5747,2.8,0.0,0.0
1783106672714,1,Pitching Mound.Delivery,,Loading,pitch.0,1184148,0.8907,-1.5982,2.0516,1.7278,0.5354,2.4725,0.0,0.0
1783106672714,1,Pitching Mound.Drive,,Loading,pitch.0,1185669,-0.2484,4.0383,42.2567,30.4579,30.756,-0.134,-0.079,0.0782
1783106672714,1,Pitching Mound.Parent,,Loading,pitch.0,1183112,0.6423,2.4401,44.3083,32.1857,31.2913,2.3385,-0.0753,0.0687
1783106672715,1,11.0000004b,Drive,Loading,pitch.0,1185670,-0.2394,4.0294,42.3517,30.3558,30.6996,-0.1415,-0.0786,0.0777
1783106672715,1,12.00000015,Lower Delivery,Loading,pitch.0,1184849,0.574,-0.6533,0.6416,0.8384,-0.0718,-0.2103,0.0,0.0
1783106672715,1,12.00000018,Upper Delivery,Loading,pitch.0,1186675,0.341,-0.9463,1.3669,1.0812,0.6467,2.7998,0.0,0.0
1783106672715,1,Pitching Mound.Delivery,,Loading,pitch.0,1184149,0.915,-1.5997,2.0084,1.673,0.5748,2.5102,0.0,0.0
1783106672715,1,Pitching Mound.Drive,,Loading,pitch.0,1185670,-0.2394,4.0294,42.3517,30.3558,30.6996,-0.1415,-0.0786,0.0777
