Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783113833586,1,11.0000004b,Drive,Loading,pitch.0,92584,0.089,5.4689,46.6165,27.0216,-57.499,3.1895,0.1629,0.0766
1783113833586,1,12.00000015,Lower Delivery,Loading,pitch.0,92392,0.4151,-0.0999,-0.9158,0.913,-0.2624,-0.1413,0.0,0.0
1783113833586,1,12.00000018,Upper Delivery,Loading,pitch.0,92483,-0.0883,-0.1969,0.2565,-0.3336,0.1125,2.7331,0.0,0.0
1783113833586,1,Pitching Mound.Delivery,,Loading,pitch.0,92285,0.3276,-0.2961,-0.6555,0.2048,-0.0494,2.4543,0.0,0.0
1783113833586,1,Pitching Mound.Drive,,Loading,pitch.0,92584,0.089,5.4689,46.6165,27.0216,-57.499,3.1895,0.1629,0.0766
1783113833586,1,Pitching Mound.Parent,,Loading,pitch.0,92223,0.4099,5.1716,45.8947,27.172,-57.5087,5.6523,0.1654,0.069
1783113833587,1,11.0000004b,Drive,Loading,pitch.0,92585,0.1108,5.4668,46.5455,26.9781,-57.4635,3.1808,0.1631,0.0766
1783113833587,1,12.00000015,Lower Delivery,Loading,pitch.0,92393,0.4341,-0.105,-0.9658,1.013,-0.2173,-0.1411,0.0,0.0
1783113833587,1,12.00000018,Upper Delivery,Loading,pitch.0,92484,-0.0878,-0.1996,0.2341,-0.3374,0.1147,2.7757,0.0,0.0
1783113833587,1,Pitching Mound.Delivery,,Loading,pitch.0,92286,0.3273,-0.2995,-0.6817,0.1846,-0.1476,2.4634,0.0,0.0
1783113833587,1,Pitching Mound.Drive,,Loading,pitch.0,92585,0.1108,5.4668,46.5455,26.9781,-57.4635,3.1808,0.1631,0.0766
1783113833587,1,Pitching Mound.Parent,,Loading,pitch.0,92224,0.4163,5.1694,45.9348,27.2062,-57.6467,5.6529,0.1654,0.0692
1783113833588,1,11.0000004b,Drive,Loading,pitch.0,92586,0.1248,5.4723,46.5734,26.9703,-57.3376,3.1902,0.1626,0.0765
1783113833588,1,12.00000015,Lower Delivery,Loading,pitch.0,92394,0.43,-0.1049,-0.9623,1.0381,-0.288,-0.2741,0.0,0.0
1783113833588,1,12.00000018,Upper Delivery,Loading,pitch.0,92485,-0.0852,-0.1921,0.2096,-0.345,0.1192,2.8604,0.0,0.0
1783113833588,1,12.00000018,Upper Delivery,Loading,pitch.0,92486,-0.0844,-0.1845,0.2298,-0.337,0.1145,2.7719,0.0,0.0
1783113833588,1,Pitching Mound.Delivery,,Loading,pitch.0,92287,0.349,-0.2971,-0.7563,0.2684,-0.0981,2.5427,0.0,0.0
1783113833588,1,Pitching Mound.Delivery,,Loading,pitch.0,92288,0.3456,-0.2894,-0.7325,0.2958,-0.1734,2.3229,0.0,0.0
1783113833588,1,Pitching Mound.Drive,,Loading,pitch.0,92586,0.1248,5.4723,46.5734,26.9703,-57.3376,3.1902,0.1626,0.0765
1783113833588,1,Pitching Mound.Parent,,Loading,pitch.0,92225,0.4598,5.1697,45.7892,27.2465,-57.5616,5.7235,0.1658,0.0691
1783113833588,1,Pitching Mound.Parent,,Loading,pitch.0,92226,0.4704,5.1829,45.8409,27.2661,-57.511,5.513,0.1652,0.0689
1783113833589,1,11.0000004b,Drive,Loading,pitch.0,92587,0.1166,5.4774,46.7467,27.045,-57.5557,3.1902,0.1627,0.0764
1783113833589,1,12.00000015,Lower Delivery,Loading,pitch.0,92395,0.4249,-0.104,-0.9522,0.9588,-0.3502,-0.3415,0.0,0.0
