Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1782925482098,1,12.00000018,Upper Delivery,Loading,pitch.0,86443,0.1352,0.0982,0.2051,-0.1174,-0.0134,0.3227,0.0,0.0
1782925482098,1,Pitching Mound.Parent,,Loading,pitch.0,86185,0.2694,5.1174,43.0385,31.8601,48.4065,-2.6037,-0.1282,0.0832
1782925482099,1,12.00000018,Upper Delivery,Loading,pitch.0,86444,0.1713,0.1316,0.3057,-0.105,-0.0199,0.4079,0.0,0.0
1782925482099,1,Pitching Mound.Parent,,Loading,pitch.0,86186,0.2963,5.1442,43.1351,31.7924,48.3557,-2.5344,-0.1278,0.0821
1782925482100,1,11.0000004b,Drive,Loading,pitch.0,86363,0.1254,5.0254,42.842,32.0728,48.3755,-2.9435,-0.1287,0.0853
1782925482100,1,12.00000015,Lower Delivery,Loading,pitch.0,86298,0.0057,-0.0047,0.0064,0.0488,0.0326,-0.0043,0.0,0.0
1782925482100,1,12.00000018,Upper Delivery,Loading,pitch.0,86445,0.1111,0.0913,0.1669,-0.1187,-0.0127,0.337,0.0,0.0
1782925482100,1,Pitching Mound.Delivery,,Loading,pitch.0,86250,0.1167,0.0866,0.1733,-0.1245,0.0199,0.3685,0.0,0.0
1782925482100,1,Pitching Mound.Drive,,Loading,pitch.0,86363,0.1254,5.0254,42.842,32.0728,48.3755,-2.9435,-0.1287,0.0853
1782925482100,1,Pitching Mound.Parent,,Loading,pitch.0,86187,0.2421,5.112,43.0153,31.9483,48.3954,-2.575,-0.1282,0.0837
1782925482101,1,11.0000004b,Drive,Loading,pitch.0,86364,0.1268,5.0217,42.8272,32.0649,48.3079,-2.9531,-0.1286,0.0853
1782925482101,1,12.00000015,Lower Delivery,Loading,pitch.0,86299,0.0054,-0.0025,0.0064,0.0448,0.036,-0.0019,0.0,0.0
1782925482101,1,12.00000018,Upper Delivery,Loading,pitch.0,86446,0.1523,0.0805,0.2431,-0.1235,-0.0099,0.391,0.0,0.0
1782925482101,1,Pitching Mound.Delivery,,Loading,pitch.0,86251,0.1577,0.078,0.2495,-0.1592,0.0261,0.4389,0.0,0.0
1782925482101,1,Pitching Mound.Drive,,Loading,pitch.0,86364,0.1268,5.0217,42.8272,32.0649,48.3079,-2.9531,-0.1286,0.0853
1782925482101,1,Pitching Mound.Parent,,Loading,pitch.0,86188,0.2844,5.0996,43.0767,31.9057,48.334,-2.5142,-0.1278,0.083
1782925482102,1,11.0000004b,Drive,Loading,pitch.0,86365,0.1107,5.0501,42.895,32.1125,48.4369,-2.9781,-0.1287,0.0853
1782925482102,1,12.00000015,Lower Delivery,Loading,pitch.0,86300,0.0061,-0.0019,0.0053,0.046,0.0398,-0.0008,0.0,0.0
1782925482102,1,12.00000018,Upper Delivery,Loading,pitch.0,86447,0.1125,0.0657,0.1805,-0.1233,-0.01,0.3886,0.0,0.0
1782925482102,1,Pitching Mound.Delivery,,Loading,pitch.0,86252,0.1186,0.0639,0.1858,-0.1369,0.0298,0.424,0.0,0.0
1782925482102,1,Pitching Mound.Drive,,Loading,pitch.0,86365,0.1107,5.0501,42.895,32.1125,48.4369,-2.9781,-0.1287,0.0853
1782925482102,1,Pitching Mound.Parent,,Loading,pitch.0,86189,0.2292,5.114,43.0808,31.9756,48.4667,-2.5541,-0.1282,0.0836
1782925482103,1,11.0000004b,Drive,Loading,pitch.0,86366,0.1162,5.0494,42.8924,32.1107,48.4025,-2.9575,-0.1286,0.0853
1782925482103,1,12.00000015,Lower Delivery,Loading,pitch.0,86301,0.0018,-0.0006,0.0061,0.0453,0.0455,0.0001,0.0,0.0
