Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783094823436,1,12.00000018,Upper Delivery,Loading,pitch.0,65667,0.8594,0.2464,1.4853,0.3316,0.6666,-1.127,0.0,0.0
1783094823437,1,12.00000018,Upper Delivery,Loading,pitch.0,65668,0.8773,0.2568,1.6496,-0.0624,0.2929,-1.1177,0.0,0.0
1783094823438,1,11.0000004b,Drive,Loading,pitch.0,65778,-4.4877,1.9876,41.3155,30.4787,55.385,7.1806,-0.1405,0.0773
1783094823438,1,12.00000018,Upper Delivery,Loading,pitch.0,65669,0.8499,0.2487,1.5142,0.145,0.5062,-1.1336,0.0,0.0
1783094823438,1,Pitching Mound.Drive,,Loading,pitch.0,65778,-4.4877,1.9876,41.3155,30.4787,55.385,7.1806,-0.1405,0.0773
1783094823439,1,11.0000004b,Drive,Loading,pitch.0,65779,-4.4252,1.9366,41.1656,30.3589,55.1307,7.1618,-0.1404,0.0773
1783094823439,1,12.00000018,Upper Delivery,Loading,pitch.0,65670,0.8246,0.2436,1.4743,0.0206,0.2623,-1.1845,0.0,0.0
1783094823439,1,Pitching Mound.Drive,,Loading,pitch.0,65779,-4.4252,1.9366,41.1656,30.3589,55.1307,7.1618,-0.1404,0.0773
1783094823440,1,11.0000004b,Drive,Loading,pitch.0,65780,-4.365,1.9183,40.9152,30.1507,54.979,7.1092,-0.1408,0.0772
1783094823440,1,12.00000018,Upper Delivery,Loading,pitch.0,65671,0.7922,0.2433,1.342,-0.0739,0.193,-1.113,0.0,0.0
1783094823440,1,Pitching Mound.Drive,,Loading,pitch.0,65780,-4.365,1.9183,40.9152,30.1507,54.979,7.1092,-0.1408,0.0772
1783094823441,1,11.0000004b,Drive,Loading,pitch.0,65781,-4.3231,1.8763,40.5923,29.9044,54.8154,7.0425,-0.1415,0.0772
1783094823441,1,12.00000015,Lower Delivery,Loading,pitch.0,65669,0.0018,-0.0006,0.025,0.2094,-0.2696,0.0163,0.0,0.0
1783094823441,1,12.00000018,Upper Delivery,Loading,pitch.0,65672,0.8457,0.2452,1.1754,-0.2693,0.0084,-1.1734,0.0,0.0
1783094823441,1,Pitching Mound.Delivery,,Loading,pitch.0,65557,0.794,0.2427,1.367,-0.3122,-0.0767,-0.8279,0.0,0.0
1783094823441,1,Pitching Mound.Drive,,Loading,pitch.0,65781,-4.3231,1.8763,40.5923,29.9044,54.8154,7.0425,-0.1415,0.0772
1783094823441,1,Pitching Mound.Parent,,Loading,pitch.0,65506,-3.571,2.161,42.2821,29.8385,54.9023,6.2814,-0.1363,0.0641
1783094823442,1,11.0000004b,Drive,Loading,pitch.0,65782,-4.2556,1.8405,40.3502,29.7581,54.4986,6.9972,-0.1415,0.0773
1783094823442,1,12.00000015,Lower Delivery,Loading,pitch.0,65670,0.0018,-0.0006,0.0246,0.2039,-0.2647,0.0171,0.0,0.0
1783094823442,1,12.00000018,Upper Delivery,Loading,pitch.0,65673,0.8733,0.2541,1.2319,-0.1221,0.2345,-1.2199,0.0,0.0
1783094823442,1,Pitching Mound.Delivery,,Loading,pitch.0,65558,0.8475,0.2446,1.2,-0.4567,-0.2564,-0.8694,0.0,0.0
1783094823442,1,Pitching Mound.Drive,,Loading,pitch.0,65782,-4.2556,1.8405,40.3502,29.7581,54.4986,6.9972,-0.1415,0.0773
1783094823442,1,Pitching Mound.Parent,,Loading,pitch.0,65507,-3.4757,2.1209,41.7923,29.4477,54.5591,6.1731,-0.1375,0.0656
1783094823443,1,11.0000004b,Drive,Loading,pitch.0,65783,-4.2092,1.8052,40.1292,29.5272,54.2491,6.9591,-0.1417,0.0771
1783094823443,1,12.00000015,Lower Delivery,Loading,pitch.0,65671,0.002,-0.0007,0.0251,0.202,-0.2728,0.0168,0.0,0.0
1783094823443,1,12.00000018,Upper Delivery,Loading,pitch.0,65674,0.9258,0.2587,1.293,0.4815,0.8392,-1.2149,0.0,0.0
1783094823443,1,Pitching Mound.Delivery,,Loading,pitch.0,65559,0.8753,0.2534,1.257,-0.3304,-0.0383,-0.9069,0.0,0.0
1783094823443,1,Pitching Mound.Drive,,Loading,pitch.0,65783,-4.2092,1.8052,40.1292,29.5272,54.2491,6.9591,-0.1417,0.0771
1783094823443,1,Pitching Mound.Parent,,Loading,pitch.0,65508,-3.3803,2.0939,41.6073,29.4277,54.4603,6.0903,-0.1373,0.0651
1783094823444,1,11.0000004b,Drive,Loading,pitch.0,65784,-4.1605,1.7841,39.803,29.2977,53.9018,6.8821,-0.1419,0.0771
1783094823444,1,12.00000015,Lower Delivery,Loading,pitch.0,65672,0.0018,-0.0005,0.0249,0.2158,-0.2825,0.0159,0.0,0.0
1783094823444,1,12.00000018,Upper Delivery,Loading,pitch.0,65675,0.9669,0.2732,1.2751,-0.1308,-0.0389,-1.2721,0.0,0.0
1783094823444,1,Pitching Mound.Delivery,,Loading,pitch.0,65560,0.9275,0.2581,1.3179,0.2662,0.5566,-0.8848,0.0,0.0
1783094823444,1,Pitching Mound.Drive,,Loading,pitch.0,65784,-4.1605,1.7841,39.803,29.2977,53.9018,6.8821,-0.1419,0.0771
1783094823444,1,Pitching Mound.Parent,,Loading,pitch.0,65509,-3.2817,2.0633,41.4471,29.7934,54.8057,6.0742,-0.1372,0.0643
1783094823445,1,11.0000004b,Drive,Loading,pitch.0,65785,-4.0978,1.7513,39.6054,29.0314,53.4343,6.8109,-0.1414,0.0768
1783094823445,1,12.00000015,Lower Delivery,Loading,pitch.0,65673,0.0017,-0.0003,0.0242,0.2221,-0.2836,0.0166,0.0,0.0
1783094823445,1,12.00000018,Upper Delivery,Loading,pitch.0,65676,1.004,0.2788,1.2545,0.0729,0.216,-1.2966,0.0,0.0
1783094823445,1,Pitching Mound.Delivery,,Loading,pitch.0,65561,0.9686,0.2728,1.2993,-0.334,-0.3226,-0.9274,0.0,0.0
1783094823445,1,Pitching Mound.Drive,,Loading,pitch.0,65785,-4.0978,1.7513,39.6054,29.0314,53.4343,6.8109,-0.1414,0.0768
1783094823445,1,Pitching Mound.Parent,,Loading,pitch.0,65510,-3.1918,2.057,41.1023,28.9638,53.5793,5.9548,-0.1374,0.0644
1783094823446,1,11.0000004b,Drive,Loading,pitch.0,65786,-4.0467,1.7236,39.2165,28.7312,53.1434,6.7608,-0.142,0.0768
