Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783104432375,1,12.00000018,Upper Delivery,Loading,pitch.0,938613,0.0187,0.0141,0.015,-0.0884,-0.0304,-0.0012,0.0,0.0
1783104432376,1,11.0000004b,Drive,Loading,pitch.0,937674,0.5287,0.6338,100.2876,3.1249,47.3636,-0.313,-0.0556,0.0037
1783104432376,1,12.00000018,Upper Delivery,Loading,pitch.0,938614,0.0182,0.0136,0.0144,-0.0884,-0.0304,-0.0012,0.0,0.0
1783104432376,1,Pitching Mound.Drive,,Loading,pitch.0,937674,0.5287,0.6338,100.2876,3.1249,47.3636,-0.313,-0.0556,0.0037
1783104432377,1,11.0000004b,Drive,Loading,pitch.0,937675,0.5393,0.636,100.3867,3.2391,47.3518,-0.2919,-0.0555,0.0038
1783104432377,1,12.00000018,Upper Delivery,Loading,pitch.0,938615,0.0155,0.0104,0.0122,-0.0884,-0.0304,-0.0012,0.0,0.0
1783104432377,1,Pitching Mound.Drive,,Loading,pitch.0,937675,0.5393,0.636,100.3867,3.2391,47.3518,-0.2919,-0.0555,0.0038
1783104432378,1,11.0000004b,Drive,Loading,pitch.0,937676,0.5423,0.6567,100.4097,3.2501,47.1574,-0.325,-0.0553,0.0038
1783104432378,1,12.00000018,Upper Delivery,Loading,pitch.0,938616,0.0176,0.011,0.0135,-0.0884,-0.0304,-0.0012,0.0,0.0
1783104432378,1,Pitching Mound.Drive,,Loading,pitch.0,937676,0.5423,0.6567,100.4097,3.2501,47.1574,-0.325,-0.0553,0.0038
1783104432379,1,11.0000004b,Drive,Loading,pitch.0,937677,0.5589,0.6241,100.3312,3.3025,46.9176,-0.3105,-0.055,0.0039
1783104432379,1,12.00000015,Lower Delivery,Loading,pitch.0,937119,-0.0013,0.0006,0.0216,-0.0285,-0.0084,0.0111,0.0,0.0
1783104432379,1,12.00000018,Upper Delivery,Loading,pitch.0,938617,0.0182,0.0102,0.0127,-0.0884,-0.0304,-0.0012,0.0,0.0
1783104432379,1,Pitching Mound.Delivery,,Loading,pitch.0,936571,0.0163,0.0116,0.0351,-0.1141,-0.0387,0.0163,0.0,0.0
