Time (Unix ms),Phase,Device Id,Position Id,Phase Name,Capture Phase Id,Record Id,Fx,Fy,Fz,Mx,My,Mz,COPx,COPy
1783115923753,1,11.0000004b,Drive,Loading,pitch.0,101681,1.0776,3.2827,43.6903,28.4896,32.2048,-0.2021,-0.0959,0.0848
1783115923753,1,12.00000015,Lower Delivery,Loading,pitch.0,101600,0.05,1.7364,2.0609,0.0666,-0.0993,-0.0252,0.0,0.0
1783115923753,1,12.00000018,Upper Delivery,Loading,pitch.0,101775,-0.0459,-0.5378,0.3352,-0.1856,-0.1516,-0.0033,0.0,0.0
1783115923753,1,Pitching Mound.Drive,,Loading,pitch.0,101681,1.0776,3.2827,43.6903,28.4896,32.2048,-0.2021,-0.0959,0.0848
1783115923753,1,Pitching Mound.Parent,,Loading,pitch.0,101456,1.0817,4.4813,46.0864,28.9573,31.954,-0.2632,-0.0909,0.0931
1783115923754,1,11.0000004b,Drive,Loading,pitch.0,101682,1.076,3.2946,43.7446,28.4572,32.1834,-0.2065,-0.0957,0.0846
1783115923754,1,12.00000015,Lower Delivery,Loading,pitch.0,101601,0.08,1.729,2.1121,0.0663,-0.1074,-0.0244,0.0,0.0
1783115923754,1,12.00000018,Upper Delivery,Loading,pitch.0,101776,-0.0341,-0.5122,0.4079,-0.2216,-0.1964,-0.004,0.0,0.0
1783115923754,1,Pitching Mound.Delivery,,Loading,pitch.0,101537,0.046,1.2168,2.52,0.4242,-0.3038,-0.0672,0.0,0.0
1783115923754,1,Pitching Mound.Drive,,Loading,pitch.0,101682,1.076,3.2946,43.7446,28.4572,32.1834,-0.2065,-0.0957,0.0846
1783115923754,1,Pitching Mound.Parent,,Loading,pitch.0,101457,1.122,4.5113,46.2646,28.8813,31.8797,-0.2736,-0.0905,0.0925
1783115923755,1,11.0000004b,Drive,Loading,pitch.0,101683,1.0918,3.3071,43.8892,28.5464,32.2631,-0.1426,-0.0956,0.0846
1783115923755,1,12.00000015,Lower Delivery,Loading,pitch.0,101602,0.1034,1.7229,2.0739,0.0852,-0.1037,-0.0243,0.0,0.0
1783115923755,1,12.00000018,Upper Delivery,Loading,pitch.0,101777,-0.0268,-0.6158,0.398,-0.1589,-0.1183,-0.0027,0.0,0.0
1783115923755,1,Pitching Mound.Delivery,,Loading,pitch.0,101538,0.0766,1.1072,2.4719,0.4961,-0.222,-0.0713,0.0,0.0
1783115923755,1,Pitching Mound.Drive,,Loading,pitch.0,101683,1.0918,3.3071,43.8892,28.5464,32.2631,-0.1426,-0.0956,0.0846
1783115923755,1,Pitching Mound.Parent,,Loading,pitch.0,101458,1.1684,4.4143,46.3611,29.0425,32.0411,-0.2139,-0.0905,0.0924
1783115923756,1,11.0000004b,Drive,Loading,pitch.0,101684,1.0736,3.2997,43.861,28.4508,32.1416,-0.1804,-0.0953,0.0844
1783115923756,1,12.00000015,Lower Delivery,Loading,pitch.0,101603,0.1095,1.7216,1.9929,0.082,-0.1082,-0.0251,0.0,0.0
1783115923756,1,12.00000018,Upper Delivery,Loading,pitch.0,101778,-0.047,-0.6552,0.526,-0.1767,-0.1404,-0.0031,0.0,0.0
1783115923756,1,Pitching Mound.Delivery,,Loading,pitch.0,101539,0.0626,1.0664,2.5189,0.4041,-0.2486,-0.0814,0.0,0.0
1783115923756,1,Pitching Mound.Drive,,Loading,pitch.0,101684,1.0736,3.2997,43.861,28.4508,32.1416,-0.1804,-0.0953,0.0844
1783115923756,1,Pitching Mound.Parent,,Loading,pitch.0,101459,1.1361,4.3661,46.3799,28.8549,31.893,-0.2618,-0.0901,0.0905
1783115923757,1,11.0000004b,Drive,Loading,pitch.0,101685,1.0812,3.296,43.934,28.4824,32.1842,-0.1969,-0.0953,0.0843
1783115923757,1,12.00000015,Lower Delivery,Loading,pitch.0,101604,0.0551,1.685,2.0047,0.0825,-0.0975,-0.024,0.0,0.0
1783115923757,1,12.00000018,Upper Delivery,Loading,pitch.0,101779,-0.0714,-0.7086,0.7859,-0.1584,-0.2988,-0.0048,0.0,0.0
1783115923757,1,Pitching Mound.Delivery,,Loading,pitch.0,101540,-0.0164,0.9764,2.7906,0.3385,-0.3963,-0.0718,0.0,0.0
1783115923757,1,Pitching Mound.Drive,,Loading,pitch.0,101685,1.0812,3.296,43.934,28.4824,32.1842,-0.1969,-0.0953,0.0843
1783115923757,1,Pitching Mound.Parent,,Loading,pitch.0,101460,1.0648,4.2725,46.7246,28.8209,31.7879,-0.2687,-0.0896,0.0882
1783115923758,1,11.0000004b,Drive,Loading,pitch.0,101686,1.0908,3.2962,43.849,28.3474,31.9548,-0.1862,-0.0948,0.0841
1783115923758,1,12.00000015,Lower Delivery,Loading,pitch.0,101605,0.0266,1.6879,1.9495,0.0813,-0.0918,-0.0235,0.0,0.0
1783115923758,1,12.00000018,Upper Delivery,Loading,pitch.0,101780,-0.0541,-0.6094,0.6322,-0.0876,-0.3159,-0.0045,0.0,0.0
1783115923758,1,Pitching Mound.Delivery,,Loading,pitch.0,101541,-0.0276,1.0785,2.5818,0.4416,-0.4077,-0.0555,0.0,0.0
1783115923758,1,Pitching Mound.Drive,,Loading,pitch.0,101686,1.0908,3.2962,43.849,28.3474,31.9548,-0.1862,-0.0948,0.0841
1783115923758,1,Pitching Mound.Parent,,Loading,pitch.0,101461,1.0632,4.3747,46.4308,28.789,31.5471,-0.2416,-0.0895,0.0891
1783115923759,1,11.0000004b,Drive,Loading,pitch.0,101687,1.0816,3.3027,43.9127,28.2775,32.015,-0.1979,-0.0948,0.0838
1783115923759,1,12.00000015,Lower Delivery,Loading,pitch.0,101606,0.0282,1.6491,1.9714,0.0614,-0.105,-0.0246,0.0,0.0
1783115923759,1,12.00000018,Upper Delivery,Loading,pitch.0,101781,-0.0368,-0.609,0.5787,-0.231,-0.2082,-0.0042,0.0,0.0
1783115923759,1,Pitching Mound.Delivery,,Loading,pitch.0,101542,-0.0086,1.0401,2.5501,0.3038,-0.3132,-0.0509,0.0,0.0
1783115923759,1,Pitching Mound.Drive,,Loading,pitch.0,101687,1.0816,3.3027,43.9127,28.2775,32.015,-0.1979,-0.0948,0.0838
1783115923759,1,Pitching Mound.Parent,,Loading,pitch.0,101462,1.073,4.3427,46.4628,28.5814,31.7018,-0.2489,-0.0896,0.0894
1783115923760,1,11.0000004b,Drive,Loading,pitch.0,101688,1.0746,3.3289,43.7999,28.3817,32.0033,-0.2211,-0.095,0.0843
1783115923760,1,12.00000015,Lower Delivery,Loading,pitch.0,101607,0.0391,1.6247,1.9318,0.016,-0.1178,-0.0249,0.0,0.0
1783115923760,1,12.00000018,Upper Delivery,Loading,pitch.0,101782,-0.0312,-0.6415,0.721,-0.3271,-0.3279,-0.0063,0.0,0.0
1783115923760,1,Pitching Mound.Delivery,,Loading,pitch.0,101543,0.0079,0.9831,2.6528,0.1006,-0.4457,-0.055,0.0,0.0
1783115923760,1,Pitching Mound.Drive,,Loading,pitch.0,101688,1.0746,3.3289,43.7999,28.3817,32.0033,-0.2211,-0.095,0.0843
1783115923760,1,Pitching Mound.Parent,,Loading,pitch.0,101463,1.0826,4.3121,46.4526,28.4823,31.5576,-0.2762,-0.0896,0.0883
1783115923761,1,11.0000004b,Drive,Loading,pitch.0,101689,1.0911,3.3422,43.7578,28.2998,31.9991,-0.2151,-0.0951,0.0841
1783115923761,1,12.00000015,Lower Delivery,Loading,pitch.0,101608,-0.0255,1.6327,1.9435,0.0142,-0.104,-0.0233,0.0,0.0
1783115923761,1,12.00000018,Upper Delivery,Loading,pitch.0,101783,-0.0327,-0.5895,0.7396,-0.3495,-0.354,-0.0617,0.0,0.0
1783115923761,1,Pitching Mound.Delivery,,Loading,pitch.0,101544,-0.0583,1.0432,2.6832,0.074,-0.458,-0.0874,0.0,0.0
1783115923761,1,Pitching Mound.Drive,,Loading,pitch.0,101689,1.0911,3.3422,43.7578,28.2998,31.9991,-0.2151,-0.0951,0.0841
1783115923761,1,Pitching Mound.Parent,,Loading,pitch.0,101464,1.0329,4.3855,46.4409,28.3738,31.5411,-0.3025,-0.0896,0.0881
1783115923762,1,11.0000004b,Drive,Loading,pitch.0,101690,1.081,3.3391,43.7879,28.3439,32.103,-0.2032,-0.0954,0.0842
1783115923762,1,12.00000015,Lower Delivery,Loading,pitch.0,101609,0.0019,1.6422,2.0025,0.0047,-0.1053,-0.0236,0.0,0.0
1783115923762,1,12.00000018,Upper Delivery,Loading,pitch.0,101784,-0.038,-0.5974,0.6483,-0.3011,-0.2955,-0.0057,0.0,0.0
